alpha,I
4.057,1.2
4.052,1.1
4.047,1.1
4.041,1.1
4.036,1.2
4.031,1.3
4.025,1.4
4.02,1.6
4.015,1.6
4.009,1.8
4.004,2
3.999,2
3.994,2
3.988,2
3.983,2
3.978,1.6
3.972,1.5
3.967,1.3
3.962,1.2
3.956,1.2
3.951,1.2
3.946,1.2
3.94,1.2
3.935,1.2
3.93,1.6
3.924,1.6
3.919,1.8
3.914,2
3.908,2
3.903,2.1
3.898,2.2
3.892,2.2
3.887,2.2
3.882,2.1
3.876,2
3.871,1.8
3.866,1.6
3.86,1.5
3.855,1.2
3.85,1.2
3.844,1.2
3.839,1.2
3.834,1.2
3.829,1.6
3.823,1.6
3.818,2
3.813,2
3.807,2.2
3.802,2.4
3.797,2.4
3.791,2.4
3.786,2.4
3.781,2.4
3.775,2.4
3.77,2.1
3.765,2
3.759,1.7
3.754,1.6
3.749,1.6
3.743,1.6
3.738,1.6
3.733,1.6
3.727,1.6
3.722,1.6
3.717,1.7
3.711,2
3.706,2
3.701,2.3
3.695,2.4
3.69,2.4
3.685,2.4
3.679,2.4
3.674,2.4
3.669,2.4
3.663,2.4
3.658,2.4
3.653,2.3
3.647,2.1
3.642,2
3.637,2
3.632,2
3.626,2
3.621,2
3.616,2
3.61,2
3.605,2.1
3.6,2.4
3.594,2.4
3.589,2.4
3.584,2.8
3.578,2.8
3.573,2.8
3.568,2.8
3.562,2.8
3.557,2.8
3.552,2.8
3.546,2.8
3.541,2.7
3.536,2.4
3.53,2.4
3.525,2.4
3.52,2.4
3.514,2.3
3.509,2.3
3.504,2.3
3.498,2.3
3.493,2.4
3.488,2.4
3.482,2.4
3.477,2.8
3.472,2.8
3.466,3.2
3.461,3.2
3.456,3.3
3.45,3.3
3.445,3.3
3.44,3.2
3.434,3.2
3.429,3.2
3.424,3
3.418,2.8
3.413,2.8
3.408,2.8
3.402,2.8
3.397,2.8
3.392,2.8
3.386,2.8
3.381,2.8
3.376,2.8
3.37,2.8
3.365,2.8
3.36,3
3.354,3.3
3.349,3.7
3.344,4
3.338,4
3.333,4
3.328,4
3.322,4
3.317,4
3.312,3.9
3.306,3.6
3.301,3.3
3.296,3.2
3.291,3.2
3.285,3.2
3.28,3.2
3.275,3.2
3.269,3.2
3.264,3.2
3.259,3.2
3.253,3.2
3.248,3.2
3.243,3.5
3.237,3.6
3.232,4
3.227,4.4
3.221,4.8
3.216,4.8
3.211,4.7
3.205,4.4
3.2,4.4
3.195,4.4
3.189,4.4
3.184,4.1
3.179,4
3.173,3.9
3.168,3.8
3.163,3.6
3.157,3.6
3.152,3.7
3.147,4.1
3.141,4.4
3.136,4.4
3.131,4
3.125,4
3.12,4
3.115,4.3
3.109,4.4
3.104,4.8
3.099,5.3
3.093,5.9
3.088,5.9
3.083,5.6
3.077,5.3
3.072,5.2
3.067,5.2
3.061,5.2
3.056,5.2
3.051,5.1
3.045,4.8
3.04,4.7
3.035,4.6
3.029,4.6
3.024,4.8
3.019,5.2
3.013,5.7
3.008,6
3.003,5.6
2.997,5.2
2.992,4.8
2.987,4.8
2.981,4.8
2.976,5
2.971,5.4
2.965,6.2
2.96,6.8
2.955,6.8
2.949,6.4
2.944,6
2.939,5.6
2.933,5.5
2.928,5.2
2.923,5.2
2.917,5.2
2.912,5.2
2.907,5.2
2.901,5.2
2.896,5.2
2.891,5.2
2.885,5.6
2.88,6.4
2.875,7.2
2.869,7.2
2.864,6.8
2.859,6.1
2.853,5.7
2.848,5.6
2.843,5.6
2.837,5.9
2.832,6.3
2.827,7.2
2.821,8
2.816,8.3
2.811,7.6
2.805,6.8
2.8,6.4
2.795,6
2.789,5.6
2.784,5.6
2.779,5.6
2.773,5.7
2.768,5.6
2.763,5.6
2.757,5.3
2.752,5.3
2.747,5.7
2.741,6.4
2.736,7.2
2.731,8
2.725,8
2.72,7.5
2.715,6.8
2.709,6.4
2.704,6.4
2.699,6.4
2.693,6.4
2.688,6.4
2.683,7
2.677,8
2.672,8.8
2.667,8.5
2.661,7.7
2.656,6.9
2.651,6.4
2.645,6.1
2.64,5.9
2.635,5.8
2.629,5.7
2.624,5.7
2.619,5.7
2.613,5.7
2.608,5.8
2.602,6
2.597,6.4
2.592,6.8
2.586,7.9
2.581,9.1
2.576,9.8
2.57,9.5
2.565,8.8
2.56,8
2.554,7.6
2.549,7.5
2.544,7.4
2.538,7.4
2.533,7.5
2.528,8.3
2.522,9.4
2.517,10.4
2.512,10.4
2.506,9.6
2.501,8.4
2.496,7.6
2.49,6.8
2.485,6.4
2.48,6.1
2.474,6
2.469,6
2.464,6
2.458,6
2.453,6
2.448,6
2.442,6.4
2.437,6.8
2.432,7.5
2.426,8.5
2.421,10.1
2.416,11.4
2.41,11.7
2.405,11.1
2.4,10.3
2.394,9.5
2.389,9.1
2.384,8.8
2.378,8.8
2.373,8.8
2.368,8.9
2.362,9.7
2.357,11.2
2.352,12.4
2.346,12.8
2.341,12
2.336,10.7
2.33,9.2
2.325,8.1
2.32,7.3
2.314,6.8
2.309,6.4
2.304,6.4
2.298,6.4
2.293,6.4
2.288,6.4
2.282,6.4
2.277,6.6
2.272,7
2.266,7.5
2.261,8.3
2.256,9.6
2.25,11.6
2.245,13.6
2.24,14.8
2.234,14.8
2.229,14
2.223,12.8
2.218,12
2.213,11.3
2.207,10.9
2.202,10.7
2.197,10.7
2.191,11.1
2.186,12
2.181,13.6
2.175,15.6
2.17,16.8
2.165,16.5
2.159,15.2
2.154,13.5
2.149,11.7
2.143,10.4
2.138,9.2
2.133,8.4
2.127,8
2.122,7.6
2.117,7.2
2.111,7.2
2.106,7.2
2.101,7.2
2.095,7.2
2.09,7.5
2.085,7.9
2.079,8.4
2.074,9.6
2.069,11.4
2.063,13.9
2.058,16.7
2.053,18.5
2.047,18.8
2.042,17.7
2.037,16.3
2.031,14.9
2.026,13.9
2.021,13.2
2.015,12.8
2.01,12.4
2.005,12.4
1.999,12.8
1.994,14
1.989,16
1.983,18.6
1.978,20.5
1.972,21.1
1.967,20
1.962,18.2
1.956,16.1
1.951,14.2
1.946,12.5
1.94,11.1
1.935,10
1.93,9.2
1.924,8.8
1.919,8.4
1.914,8
1.908,8
1.903,8
1.898,8
1.892,8
1.887,8.4
1.882,8.8
1.876,9.4
1.871,10.4
1.866,12.3
1.86,15
1.855,18.6
1.85,22.1
1.844,24.1
1.839,24.1
1.834,22.8
1.828,20.8
1.823,18.8
1.818,17.2
1.812,16
1.807,15.2
1.802,14.8
1.796,14.8
1.791,15
1.786,15.7
1.78,17.3
1.775,19.7
1.769,23.3
1.764,26.5
1.759,28.1
1.753,27.7
1.748,25.7
1.743,22.9
1.737,20.1
1.732,17.7
1.727,15.8
1.721,14.2
1.716,13
1.711,12
1.705,11.2
1.7,10.5
1.695,10
1.689,9.6
1.684,9.6
1.679,9.6
1.673,9.6
1.668,9.6
1.663,9.6
1.657,10
1.652,10.5
1.647,11.3
1.641,12.7
1.636,14.7
1.631,17.6
1.625,21.6
1.62,26
1.615,30
1.609,32
1.604,31.9
1.599,29.9
1.593,27.2
1.588,24.4
1.582,22.3
1.577,20.7
1.572,19.5
1.566,18.7
1.561,18.3
1.556,18.3
1.55,18.7
1.545,19.5
1.54,21
1.534,23.5
1.529,26.8
1.524,30.8
1.518,34.7
1.513,37.4
1.508,37.9
1.502,36.3
1.497,33.2
1.492,29.6
1.486,26.2
1.481,23.2
1.476,20.7
1.47,18.8
1.465,17.2
1.46,16
1.454,14.8
1.449,14
1.444,13.5
1.438,13
1.433,12.6
1.428,12.2
1.422,12
1.417,12
1.411,11.9
1.406,11.9
1.401,12
1.395,12.4
1.39,12.8
1.385,13.4
1.379,14.2
1.374,15.4
1.369,17.1
1.363,19.6
1.358,23.2
1.353,28
1.347,33.4
1.342,38.4
1.337,41.9
1.331,43.1
1.326,41.9
1.321,39.3
1.315,36
1.31,32.4
1.305,29.2
1.299,26.5
1.294,24.4
1.289,22.8
1.283,21.8
1.278,21.2
1.273,21.2
1.267,21.3
1.262,21.7
1.256,22.9
1.251,24.7
1.246,27.2
1.24,30.6
1.235,34.8
1.23,39.4
1.224,43.9
1.219,47.4
1.214,49.1
1.208,49
1.203,47.3
1.198,44.3
1.192,40.7
1.187,37
1.182,33.3
1.176,30
1.171,27.1
1.166,24.5
1.16,22.5
1.155,20.8
1.15,19.2
1.144,18.1
1.139,17.2
1.134,16.4
1.128,16
1.123,15.6
1.118,15.1
1.112,14.7
1.107,14.4
1.101,14
1.096,14
1.091,14
1.085,14
1.08,14
1.075,14
1.069,14.3
1.064,14.6
1.059,15
1.053,15.5
1.048,16.3
1.043,17.4
1.037,18.8
1.032,20.4
1.027,22.8
1.021,25.7
1.016,29.5
1.011,34.1
1.005,39.3
1,44.5
0.995,49.4
0.989,53.3
0.984,55.7
0.979,56.5
0.973,55.6
0.968,53.6
0.962,50.7
0.957,47.5
0.952,44.3
0.946,41.1
0.941,38
0.936,35.4
0.93,33.1
0.925,31.1
0.92,29.5
0.914,28.3
0.909,27.3
0.904,26.6
0.898,26.2
0.893,26.2
0.888,26.4
0.882,26.9
0.877,27.7
0.872,29
0.866,30.8
0.861,33
0.856,36
0.85,39.3
0.845,43.2
0.84,47.4
0.834,51.6
0.829,55.7
0.823,59.2
0.818,61.8
0.813,63.3
0.807,63.7
0.802,63
0.797,61.4
0.791,59.1
0.786,56.4
0.781,53.5
0.775,50.4
0.77,47.5
0.765,44.4
0.759,41.7
0.754,39.1
0.749,36.7
0.743,34.5
0.738,32.4
0.733,30.4
0.727,28.7
0.722,27.2
0.717,25.6
0.711,24.4
0.706,23.2
0.701,22.2
0.695,21.2
0.69,20.4
0.684,19.6
0.679,18.8
0.674,18.4
0.668,18
0.663,17.5
0.658,17.1
0.652,16.8
0.647,16.4
0.642,16
0.636,16
0.631,15.8
0.626,15.6
0.62,15.6
0.615,15.6
0.61,15.6
0.604,15.6
0.599,15.6
0.594,15.6
0.588,15.6
0.583,15.6
0.578,15.6
0.572,15.8
0.567,16.1
0.561,16.4
0.556,16.8
0.551,17.2
0.545,17.6
0.54,18
0.535,18.4
0.529,19.1
0.524,19.9
0.519,20.6
0.513,21.4
0.508,22.4
0.503,23.6
0.497,24.8
0.492,26
0.487,27.4
0.481,29.1
0.476,31.1
0.471,33.1
0.465,35.5
0.46,38.1
0.455,40.9
0.449,44
0.444,47.2
0.438,50.4
0.433,53.7
0.428,56.9
0.422,60.1
0.417,63.1
0.412,65.9
0.406,68.4
0.401,70.8
0.396,72.8
0.39,74.5
0.385,75.7
0.38,76.7
0.374,77.3
0.369,77.7
0.364,77.6
0.358,77.2
0.353,76.5
0.348,75.8
0.342,74.8
0.337,73.7
0.332,72.6
0.326,71.3
0.321,69.9
0.316,68.5
0.31,67.3
0.305,66
0.299,64.6
0.294,63.3
0.289,61.9
0.283,60.7
0.278,59.4
0.273,58.2
0.267,57
0.262,55.8
0.257,54.7
0.251,53.6
0.246,52.6
0.241,51.6
0.235,50.5
0.23,49.5
0.225,48.5
0.219,47.7
0.214,46.8
0.209,45.9
0.203,45.1
0.198,44.3
0.193,43.6
0.187,43.2
0.182,42.8
0.176,42.1
0.171,41.6
0.166,41.2
0.16,40.7
0.155,40.2
0.15,39.8
0.144,39.4
0.139,39
0.134,38.6
0.128,38.3
0.123,37.9
0.118,37.6
0.112,37.2
0.107,36.8
0.102,36.4
0.096,35.7
0.091,35.3
0.086,35
0.08,34.8
0.075,34.5
0.07,34.3
0.064,34
0.059,34
0.053,34
0.048,34.1
0.043,34.3
0.037,34.3
0.032,34.3
0.027,34.3
0.021,34.3
0.016,34.3
0.011,34.2
0.005,34.2
0,34.1
-0.005,34
-0.011,33.8
-0.016,33.8
-0.021,33.7
-0.027,33.7
-0.032,33.7
-0.037,33.7
-0.043,33.7
-0.048,33.7
-0.053,33.8
-0.059,34
-0.064,34.1
-0.07,34.3
-0.075,34.4
-0.08,34.4
-0.086,34.5
-0.091,34.7
-0.096,34.8
-0.102,34.9
-0.107,35.2
-0.112,35.5
-0.118,35.8
-0.123,36.1
-0.128,36.4
-0.134,36.7
-0.139,37.1
-0.144,37.4
-0.15,37.8
-0.155,38.2
-0.16,38.6
-0.166,39.1
-0.171,39.5
-0.176,40.1
-0.182,40.6
-0.187,41.1
-0.193,41.8
-0.198,42.6
-0.203,43.4
-0.209,44.3
-0.214,45.1
-0.219,46.2
-0.225,47.2
-0.23,48.4
-0.235,49.6
-0.241,51
-0.246,52.5
-0.251,54.1
-0.257,55.8
-0.262,57.6
-0.267,59.5
-0.273,61.6
-0.278,63.7
-0.283,66
-0.289,68.3
-0.294,70.7
-0.299,73
-0.305,75.4
-0.31,77.6
-0.316,79.9
-0.321,81.8
-0.326,83.8
-0.332,85
-0.337,86.9
-0.342,88
-0.348,88.9
-0.353,89.5
-0.358,90
-0.364,90
-0.369,89.6
-0.374,88.8
-0.38,87.6
-0.385,86.1
-0.39,84.1
-0.396,81.8
-0.401,79.4
-0.406,76.7
-0.412,73.9
-0.417,70.9
-0.422,67.8
-0.428,64.8
-0.433,61.8
-0.438,58.9
-0.444,56.1
-0.449,53.6
-0.455,51.2
-0.46,48.8
-0.465,46.7
-0.471,44.7
-0.476,42.8
-0.481,41.1
-0.487,39.5
-0.492,37.9
-0.497,36.4
-0.503,35.2
-0.508,34
-0.513,32.8
-0.519,31.6
-0.524,30.4
-0.529,29.2
-0.535,28.2
-0.54,27.3
-0.545,26.4
-0.551,25.6
-0.556,24.8
-0.561,24
-0.567,23.2
-0.572,22.4
-0.578,21.6
-0.583,20.9
-0.588,20.2
-0.594,19.6
-0.599,19.2
-0.604,18.8
-0.61,18.4
-0.615,18
-0.62,17.6
-0.626,17.3
-0.631,17
-0.636,16.8
-0.642,16.5
-0.647,16.2
-0.652,16
-0.658,16
-0.663,16
-0.668,16.1
-0.674,16.3
-0.679,16.6
-0.684,17
-0.69,17.5
-0.695,18.2
-0.701,19
-0.706,20.1
-0.711,21.2
-0.717,22.8
-0.722,24.5
-0.727,26.5
-0.733,29.2
-0.738,32.2
-0.743,35.9
-0.749,40.2
-0.754,44.8
-0.759,49.6
-0.765,54.3
-0.77,58.2
-0.775,61.1
-0.781,62.7
-0.786,63.2
-0.791,62.4
-0.797,61
-0.802,59
-0.807,56.6
-0.813,54.2
-0.818,52
-0.823,49.8
-0.829,47.8
-0.834,46.1
-0.84,44.5
-0.845,43.1
-0.85,41.9
-0.856,40.8
-0.861,39.9
-0.866,39
-0.872,38.2
-0.877,37.6
-0.882,37.2
-0.888,36.9
-0.893,36.8
-0.898,36.9
-0.904,37.7
-0.909,38.8
-0.914,40.7
-0.92,43.1
-0.925,46.3
-0.93,50.3
-0.936,54.5
-0.941,58.5
-0.946,61.7
-0.952,63.7
-0.957,64.1
-0.962,63.2
-0.968,61.2
-0.973,58.5
-0.979,55.7
-0.984,52.7
-0.989,49.9
-0.995,47.2
-1,44.8
-1.005,42.6
-1.011,40.5
-1.016,38.5
-1.021,36.7
-1.027,35
-1.032,33.4
-1.037,31.8
-1.043,30.4
-1.048,29.1
-1.053,27.6
-1.059,26
-1.064,24.8
-1.069,24.1
-1.075,23.7
-1.08,23.2
-1.085,22.7
-1.091,22.3
-1.096,22
-1.101,21.7
-1.107,21.6
-1.112,21.6
-1.118,21.5
-1.123,21.5
-1.128,21.9
-1.134,22.7
-1.139,23.9
-1.144,25.6
-1.15,28
-1.155,31.2
-1.16,34.8
-1.166,38.2
-1.171,41.4
-1.176,43.6
-1.182,44.7
-1.187,44.7
-1.192,43.9
-1.198,42.4
-1.203,40.8
-1.208,39
-1.214,37.3
-1.219,35.8
-1.224,34.5
-1.23,33.3
-1.235,32.5
-1.24,31.6
-1.246,30.8
-1.251,30.4
-1.256,30.2
-1.262,30.3
-1.267,30.8
-1.273,32.1
-1.278,34.4
-1.283,37.6
-1.289,41.1
-1.294,44
-1.299,45.9
-1.305,46.6
-1.31,46.3
-1.315,45.2
-1.321,43.7
-1.326,42.1
-1.331,40.3
-1.337,38.5
-1.342,36.8
-1.347,35.2
-1.353,33.6
-1.358,32.1
-1.363,30.8
-1.369,29.6
-1.374,28.5
-1.379,27.5
-1.385,26.6
-1.39,25.7
-1.395,24.9
-1.401,24.1
-1.406,23.2
-1.411,22.4
-1.417,21.7
-1.422,21.2
-1.428,20.8
-1.433,20.5
-1.438,20.6
-1.444,21.4
-1.449,22.9
-1.454,25.2
-1.46,28
-1.465,30.5
-1.47,32.5
-1.476,33.7
-1.481,34.4
-1.486,34.4
-1.492,33.7
-1.497,32.9
-1.502,31.9
-1.508,31
-1.513,30.2
-1.518,29.4
-1.524,28.6
-1.529,27.9
-1.534,27.2
-1.54,26.8
-1.545,26.8
-1.55,27.6
-1.556,28.9
-1.561,30.8
-1.566,32.5
-1.572,33.8
-1.577,34.7
-1.582,34.9
-1.588,34.6
-1.593,33.9
-1.599,33.1
-1.604,32
-1.609,31
-1.615,29.9
-1.62,29.1
-1.625,28.1
-1.631,27
-1.636,25.8
-1.641,24.8
-1.647,23.9
-1.652,23.1
-1.657,22.3
-1.663,21.6
-1.668,20.9
-1.673,20.5
-1.679,20.1
-1.684,20
-1.689,20
-1.695,20.7
-1.7,21.7
-1.705,23.2
-1.711,24.8
-1.716,25.9
-1.721,26.6
-1.727,27
-1.732,27
-1.737,27
-1.743,26.8
-1.748,26.4
-1.753,26
-1.759,25.6
-1.764,25.2
-1.769,24.8
-1.775,24.4
-1.78,24.4
-1.786,24.8
-1.791,25.3
-1.796,26
-1.802,26.4
-1.807,26.8
-1.812,27
-1.818,27
-1.823,27
-1.828,26.7
-1.834,26.3
-1.839,25.8
-1.844,25.1
-1.85,24.5
-1.855,23.9
-1.86,23.2
-1.866,22.6
-1.871,22
-1.876,21.2
-1.882,20.4
-1.887,19.7
-1.892,19.1
-1.898,18.7
-1.903,18.4
-1.908,18.5
-1.914,19.1
-1.919,20
-1.924,20.8
-1.93,21.6
-1.935,22
-1.94,22.1
-1.946,22.1
-1.951,22.1
-1.956,22.2
-1.962,22.2
-1.967,22.1
-1.972,21.9
-1.978,21.7
-1.983,21.7
-1.989,21.8
-1.994,22
-1.999,22.2
-2.005,22.3
-2.01,22.3
-2.015,22.3
-2.021,22.2
-2.026,22.1
-2.031,22
-2.037,21.7
-2.042,21.5
-2.047,21.1
-2.053,20.7
-2.058,20.3
-2.063,19.8
-2.069,19.4
-2.074,18.9
-2.079,18.5
-2.085,18.1
-2.09,17.7
-2.095,17.2
-2.101,16.8
-2.106,16.8
-2.111,17.2
-2.117,17.6
-2.122,18.1
-2.127,18.4
-2.133,18.6
-2.138,18.8
-2.143,18.9
-2.149,19.1
-2.154,19.1
-2.159,19.1
-2.165,19.1
-2.17,19.1
-2.175,19.2
-2.181,19.2
-2.186,19.3
-2.191,19.2
-2.197,19.2
-2.202,19.2
-2.207,19.2
-2.213,19.2
-2.218,19.2
-2.223,19.1
-2.229,18.8
-2.234,18.4
-2.24,18
-2.245,17.6
-2.25,17.2
-2.256,16.7
-2.261,16.2
-2.266,15.8
-2.272,15.4
-2.277,15.3
-2.282,15.5
-2.288,15.8
-2.293,16.2
-2.298,16.4
-2.304,16.4
-2.309,16.2
-2.314,16.1
-2.32,16.2
-2.325,16.3
-2.33,16.2
-2.336,16
-2.341,16
-2.346,16.3
-2.352,16.4
-2.357,16.5
-2.362,16.5
-2.368,16.4
-2.373,16.3
-2.378,16.1
-2.384,16.1
-2.389,16.1
-2.394,16.3
-2.4,16.3
-2.405,16.1
-2.41,16
-2.416,15.6
-2.421,15.2
-2.426,14.8
-2.432,14.4
-2.437,14.1
-2.442,14.1
-2.448,14.1
-2.453,14.3
-2.458,14.4
-2.464,14.5
-2.469,14.5
-2.474,14.5
-2.48,14.4
-2.485,14.5
-2.49,14.5
-2.496,14.5
-2.501,14.5
-2.506,14.8
-2.512,14.8
-2.517,14.8
-2.522,14.5
-2.528,14.3
-2.533,14
-2.538,13.9
-2.544,13.9
-2.549,13.9
-2.554,13.9
-2.56,13.9
-2.565,14
-2.57,14
-2.576,13.9
-2.581,13.6
-2.586,13.5
-2.592,13.4
-2.597,13.4
-2.602,13.4
-2.608,13.4
-2.613,13.4
-2.619,13.3
-2.624,13.2
-2.629,13.1
-2.635,13
-2.64,12.9
-2.645,12.9
-2.651,12.9
-2.656,13
-2.661,13.2
-2.667,13.2
-2.672,13.2
-2.677,12.9
-2.683,12.8
-2.688,12.7
-2.693,12.5
-2.699,12.5
-2.704,12.4
-2.709,12.4
-2.715,12.3
-2.72,12.2
-2.725,12
-2.731,12
-2.736,11.8
-2.741,11.7
-2.747,11.6
-2.752,11.6
-2.757,11.6
-2.763,11.6
-2.768,11.6
-2.773,11.6
-2.779,11.6
-2.784,11.5
-2.789,11.3
-2.795,11.3
-2.8,11.3
-2.805,11.4
-2.811,11.5
-2.816,11.5
-2.821,11.4
-2.827,11.2
-2.832,11.2
-2.837,11.1
-2.843,10.9
-2.848,10.8
-2.853,10.7
-2.859,10.6
-2.864,10.5
-2.869,10.5
-2.875,10.4
-2.88,10.4
-2.885,10.6
-2.891,10.8
-2.896,10.8
-2.901,10.8
-2.907,10.6
-2.912,10.4
-2.917,10.1
-2.923,9.9
-2.928,9.7
-2.933,9.7
-2.939,9.7
-2.944,9.8
-2.949,9.8
-2.955,9.8
-2.96,9.7
-2.965,9.7
-2.971,9.6
-2.976,9.6
-2.981,9.6
-2.987,9.5
-2.992,9.3
-2.997,9.2
-3.003,9.2
-3.008,9.2
-3.013,9.2
-3.019,9.4
-3.024,9.6
-3.029,9.6
-3.035,9.6
-3.04,9.6
-3.045,9.4
-3.051,9.2
-3.056,9.2
-3.061,9.2
-3.067,9.2
-3.072,9.2
-3.077,9.2
-3.083,9.1
-3.088,9.1
-3.093,9
-3.099,8.9
-3.104,8.8
-3.109,8.5
-3.115,8.4
-3.12,8.4
-3.125,8.4
-3.131,8.4
-3.136,8.4
-3.141,8.4
-3.147,8.8
-3.152,8.8
-3.157,8.8
-3.163,8.8
-3.168,8.8
-3.173,8.6
-3.179,8.4
-3.184,8.3
-3.189,8.3
-3.195,8.2
-3.2,8.1
-3.205,8
-3.211,8
-3.216,7.9
-3.221,7.8
-3.227,7.6
-3.232,7.6
-3.237,7.6
-3.243,7.6
-3.248,7.4
-3.253,7.4
-3.259,7.4
-3.264,7.4
-3.269,7.6
-3.275,7.7
-3.28,7.8
-3.285,7.8
-3.291,7.7
-3.296,7.6
-3.301,7.6
-3.306,7.6
-3.312,7.5
-3.317,7.4
-3.322,7.3
-3.328,7.2
-3.333,7.2
-3.338,7.1
-3.344,6.8
-3.349,6.8
-3.354,6.8
-3.36,6.8
-3.365,6.8
-3.37,6.8
-3.376,6.8
-3.381,6.8
-3.386,6.8
-3.392,6.8
-3.397,6.8
-3.402,6.8
-3.408,6.8
-3.413,6.8
-3.418,6.8
-3.424,6.8
-3.429,6.8
-3.434,6.8
-3.44,6.8
-3.445,6.5
-3.45,6.4
-3.456,6.4
-3.461,6.3
-3.466,6.1
-3.472,6
-3.477,6
-3.482,6
-3.488,6
-3.493,6
-3.498,6
-3.504,6
-3.509,6.1
-3.514,6.1
-3.52,6.1
-3.525,6.1
-3.53,6.1
-3.536,6.1
-3.541,6.1
-3.546,6.1
-3.552,6
-3.557,6
-3.562,5.7
-3.568,5.6
-3.573,5.5
-3.578,5.3
-3.584,5.2
-3.589,5.2
-3.594,5.2
-3.6,5.2
-3.605,5.2
-3.61,5.3
-3.616,5.4
-3.621,5.5
-3.626,5.6
-3.632,5.6
-3.637,5.6
-3.642,5.6
-3.647,5.6
-3.653,5.6
-3.658,5.6
-3.663,5.5
