alpha,I
4.063,1.2
4.057,1.2
4.052,1.2
4.047,1.2
4.041,1.2
4.036,1.2
4.031,1.6
4.025,1.6
4.02,1.6
4.015,1.6
4.009,2
4.004,2
3.999,2
3.994,2
3.988,2
3.983,2
3.978,2
3.972,1.6
3.967,1.6
3.962,1.2
3.956,1.2
3.951,1.2
3.946,1.2
3.94,1.2
3.935,1.6
3.93,1.6
3.924,1.6
3.919,2
3.914,2
3.908,2
3.903,2
3.898,2
3.892,2
3.887,2
3.882,2
3.876,2
3.871,2
3.866,1.6
3.86,1.6
3.855,1.6
3.85,1.6
3.844,1.6
3.839,1.6
3.834,1.6
3.829,1.6
3.823,1.6
3.818,2
3.813,2
3.807,2
3.802,2.4
3.797,2.4
3.791,2.4
3.786,2.4
3.781,2.4
3.775,2.4
3.77,2.4
3.765,2.4
3.759,2
3.754,2
3.749,1.6
3.743,1.6
3.738,1.6
3.733,1.6
3.727,1.6
3.722,2
3.717,2
3.711,2
3.706,2
3.701,2
3.695,2.4
3.69,2.4
3.685,2.4
3.679,2.4
3.674,2.4
3.669,2.4
3.663,2.4
3.658,2.4
3.653,2.4
3.647,2.4
3.642,2.4
3.637,2.4
3.632,2
3.626,2
3.621,2
3.616,2
3.61,2
3.605,2.4
3.6,2.4
3.594,2.4
3.589,2.4
3.584,2.8
3.578,2.8
3.573,2.8
3.568,2.8
3.562,2.8
3.557,2.8
3.552,2.8
3.546,2.8
3.541,2.8
3.536,2.8
3.53,2.4
3.525,2.4
3.52,2.4
3.514,2.4
3.509,2.4
3.504,2.4
3.498,2.4
3.493,2.4
3.488,2.4
3.482,2.4
3.477,2.8
3.472,2.8
3.466,3.2
3.461,3.2
3.456,3.2
3.45,3.2
3.445,3.2
3.44,3.2
3.434,3.2
3.429,3.2
3.424,2.8
3.418,2.8
3.413,2.8
3.408,2.8
3.402,2.8
3.397,2.8
3.392,2.8
3.386,2.8
3.381,2.8
3.376,2.8
3.37,2.8
3.365,2.8
3.36,3.2
3.354,3.2
3.349,3.6
3.344,4
3.338,4
3.333,4
3.328,4
3.322,4
3.317,4
3.312,4
3.306,4
3.301,3.6
3.296,3.6
3.291,3.2
3.285,3.2
3.28,3.2
3.275,3.2
3.269,3.2
3.264,3.2
3.259,3.2
3.253,3.2
3.248,3.2
3.243,3.6
3.237,3.6
3.232,4
3.227,4
3.221,4.4
3.216,4.8
3.211,4.8
3.205,4.4
3.2,4.4
3.195,4.4
3.189,4.4
3.184,4.4
3.179,4.4
3.173,4
3.168,4
3.163,4
3.157,4
3.152,4.4
3.147,4.8
3.141,4.8
3.136,4.4
3.131,4
3.125,4
3.12,4
3.115,4
3.109,4.4
3.104,4.4
3.099,4.8
3.093,5.6
3.088,6
3.083,6
3.077,5.6
3.072,5.2
3.067,5.2
3.061,5.2
3.056,5.2
3.051,5.2
3.045,4.8
3.04,4.8
3.035,4.8
3.029,4.8
3.024,5.2
3.019,6
3.013,6.4
3.008,6
3.003,5.6
2.997,5.2
2.992,4.8
2.987,4.8
2.981,4.8
2.976,5.2
2.971,5.2
2.965,6
2.96,6.8
2.955,7.2
2.949,6.8
2.944,6.4
2.939,6
2.933,5.6
2.928,5.2
2.923,5.2
2.917,5.2
2.912,5.2
2.907,5.2
2.901,5.2
2.896,5.2
2.891,5.6
2.885,6.4
2.88,7.2
2.875,7.6
2.869,7.2
2.864,6.4
2.859,6
2.853,5.6
2.848,5.6
2.843,5.6
2.837,5.6
2.832,6
2.827,6.8
2.821,7.6
2.816,8.4
2.811,8.4
2.805,7.6
2.8,6.8
2.795,6.4
2.789,6
2.784,6
2.779,6
2.773,6
2.768,6
2.763,6
2.757,5.6
2.752,5.6
2.747,6
2.741,7.2
2.736,9.2
2.731,9.2
2.725,8.8
2.72,8
2.715,7.2
2.709,6.8
2.704,6.8
2.699,6.8
2.693,6.8
2.688,6.8
2.683,7.2
2.677,8
2.672,9.2
2.667,10
2.661,9.6
2.656,8.4
2.651,7.6
2.645,7.2
2.64,6.8
2.635,6.4
2.629,6.4
2.624,6.4
2.619,6.4
2.613,6.4
2.608,6.4
2.602,6.8
2.597,7.6
2.592,8.4
2.586,10
2.581,11.2
2.576,11.2
2.57,10.4
2.565,9.6
2.56,8.8
2.554,8.4
2.549,8
2.544,8
2.538,8
2.533,8
2.528,8.4
2.522,9.2
2.517,10.8
2.512,12
2.506,11.6
2.501,10.4
2.496,9.2
2.49,8.4
2.485,7.6
2.48,7.2
2.474,6.8
2.469,6.8
2.464,6.8
2.458,6.8
2.453,6.8
2.448,6.8
2.442,7.2
2.437,8
2.432,9.2
2.426,11.2
2.421,12.8
2.416,13.6
2.41,12.8
2.405,11.6
2.4,10.4
2.394,9.6
2.389,9.2
2.384,9.2
2.378,9.2
2.373,9.2
2.368,9.2
2.362,10
2.357,11.2
2.352,13.2
2.346,14.4
2.341,14.8
2.336,13.6
2.33,12
2.325,10.4
2.32,9.2
2.314,8.4
2.309,8
2.304,7.6
2.298,7.2
2.293,7.2
2.288,7.2
2.282,7.2
2.277,7.6
2.272,8
2.266,8.8
2.261,10
2.256,12.4
2.25,14.8
2.245,16.8
2.24,16.8
2.234,16
2.229,14.8
2.223,13.6
2.218,12.4
2.213,11.6
2.207,11.2
2.202,10.8
2.197,10.8
2.191,10.8
2.186,11.6
2.181,13.2
2.175,15.2
2.17,17.6
2.165,18.8
2.159,18.4
2.154,16.8
2.149,14.8
2.143,12.8
2.138,11.2
2.133,10
2.127,9.2
2.122,8.8
2.117,8.4
2.111,8.4
2.106,8.4
2.101,8.4
2.095,8.4
2.09,8.8
2.085,9.2
2.079,10.4
2.074,12.4
2.069,15.2
2.063,18.4
2.058,20.8
2.053,21.6
2.047,20.4
2.042,18.8
2.037,16.8
2.031,15.2
2.026,14
2.021,13.2
2.015,12.8
2.01,12.8
2.005,12.8
1.999,13.2
1.994,14
1.989,15.2
1.983,17.6
1.978,20.8
1.972,23.2
1.967,24
1.962,22.8
1.956,20.8
1.951,18.4
1.946,16
1.94,14.4
1.935,12.8
1.93,11.6
1.924,10.4
1.919,10
1.914,9.6
1.908,9.2
1.903,9.2
1.898,9.2
1.892,9.2
1.887,9.6
1.882,10.4
1.876,11.6
1.871,13.6
1.866,16.4
1.86,20.4
1.855,24.4
1.85,26.8
1.844,27.2
1.839,25.6
1.834,23.2
1.828,20.8
1.823,18.8
1.818,17.2
1.812,16
1.807,15.2
1.802,14.8
1.796,14.8
1.791,14.8
1.786,15.2
1.78,16
1.775,18
1.769,21.2
1.764,25.2
1.759,28.8
1.753,30.8
1.748,30.8
1.743,28.8
1.737,26
1.732,22.8
1.727,20
1.721,18
1.716,16.4
1.711,14.8
1.705,13.6
1.7,12.8
1.695,12
1.689,11.6
1.684,11.2
1.679,11.2
1.673,11.2
1.668,11.2
1.663,11.6
1.657,12
1.652,12.8
1.647,14
1.641,16
1.636,19.2
1.631,23.6
1.625,28.4
1.62,32.8
1.615,35.2
1.609,34.8
1.604,32.8
1.599,29.6
1.593,26.8
1.588,24
1.582,22
1.577,20.4
1.572,19.2
1.566,18.4
1.561,18
1.556,18
1.55,18.4
1.545,18.8
1.54,19.6
1.534,21.2
1.529,23.6
1.524,27.2
1.518,31.6
1.513,36.4
1.508,40
1.502,41.2
1.497,40
1.492,37.2
1.486,33.6
1.481,29.6
1.476,26
1.47,23.2
1.465,21.2
1.46,19.2
1.454,17.6
1.449,16.4
1.444,15.6
1.438,15.2
1.433,14.4
1.428,14
1.422,14
1.417,14
1.411,14
1.406,14
1.401,14
1.395,14.4
1.39,14.8
1.385,16
1.379,17.2
1.374,19.2
1.369,22
1.363,26
1.358,30.8
1.353,36.4
1.347,41.6
1.342,45.2
1.337,46
1.331,44.8
1.326,41.6
1.321,38
1.315,34
1.31,30.8
1.305,28
1.299,25.6
1.294,23.6
1.289,22.4
1.283,21.6
1.278,21.2
1.273,20.8
1.267,20.8
1.262,21.2
1.256,22
1.251,22.8
1.246,24.4
1.24,26.8
1.235,30
1.23,34
1.224,38.8
1.219,44
1.214,48.4
1.208,51.2
1.203,52.4
1.198,52
1.192,49.6
1.187,46.4
1.182,42.8
1.176,38.8
1.171,34.8
1.166,31.6
1.16,28.4
1.155,26
1.15,24
1.144,22.4
1.139,20.8
1.134,19.6
1.128,18.8
1.123,18
1.118,17.6
1.112,17.2
1.107,16.8
1.101,16.4
1.096,16
1.091,16
1.085,16
1.08,16
1.075,16.4
1.069,16.8
1.064,17.2
1.059,17.6
1.053,18.4
1.048,19.6
1.043,21.2
1.037,23.2
1.032,26
1.027,29.2
1.021,33.6
1.016,38.4
1.011,44
1.005,49.6
1,54.4
0.995,57.6
0.989,59.2
0.984,59.2
0.979,57.6
0.973,54.8
0.968,52
0.962,48.4
0.957,44.8
0.952,41.6
0.946,38.4
0.941,35.6
0.936,33.2
0.93,30.8
0.925,29.2
0.92,28
0.914,26.8
0.909,25.6
0.904,25.2
0.898,24.8
0.893,24.8
0.888,24.8
0.882,25.2
0.877,25.6
0.872,26.4
0.866,27.6
0.861,28.8
0.856,30.8
0.85,32.8
0.845,35.6
0.84,39.2
0.834,43.2
0.829,47.6
0.823,52
0.818,56
0.813,60
0.807,63.2
0.802,65.2
0.797,66
0.791,66
0.786,64.8
0.781,62.8
0.775,60.4
0.77,57.6
0.765,54.8
0.759,52
0.754,49.2
0.749,46.4
0.743,43.6
0.738,41.2
0.733,38.8
0.727,36.4
0.722,34.4
0.717,32.4
0.711,30.4
0.706,28.8
0.701,27.6
0.695,26
0.69,24.8
0.684,23.6
0.679,22.8
0.674,22
0.668,21.2
0.663,20.8
0.658,20
0.652,19.6
0.647,19.2
0.642,18.8
0.636,18.4
0.631,18
0.626,18
0.62,18
0.615,18
0.61,18
0.604,18
0.599,18
0.594,18
0.588,18
0.583,18
0.578,18.4
0.572,18.8
0.567,19.2
0.561,19.6
0.556,20
0.551,20.4
0.545,21.2
0.54,21.6
0.535,22.4
0.529,23.2
0.524,24.4
0.519,25.6
0.513,26.8
0.508,28.4
0.503,30
0.497,32
0.492,34
0.487,36
0.481,38.4
0.476,40.8
0.471,43.6
0.465,46.4
0.46,49.6
0.455,53.2
0.449,56.8
0.444,60.4
0.438,63.6
0.433,66.8
0.428,69.6
0.422,72
0.417,74.4
0.412,76
0.406,77.2
0.401,78.4
0.396,79.2
0.39,79.6
0.385,79.6
0.38,79.2
0.374,78.8
0.369,78
0.364,76.8
0.358,75.6
0.353,74
0.348,72.8
0.342,71.6
0.337,70.4
0.332,68.8
0.326,67.2
0.321,65.2
0.316,63.6
0.31,62
0.305,60.8
0.299,59.6
0.294,58.4
0.289,57.2
0.283,56
0.278,54.8
0.273,53.6
0.267,52.4
0.262,51.2
0.257,50
0.251,48.8
0.246,47.6
0.241,46.8
0.235,46
0.23,45.2
0.225,44.4
0.219,43.2
0.214,42.4
0.209,41.6
0.203,40.8
0.198,40
0.193,39.6
0.187,39.2
0.182,38.8
0.176,38.4
0.171,37.6
0.166,37.2
0.16,36.8
0.155,36.4
0.15,35.6
0.144,35.2
0.139,35.2
0.134,34.8
0.128,34.4
0.123,34
0.118,33.6
0.112,33.6
0.107,33.2
0.102,32.8
0.096,32.4
0.091,32
0.086,31.6
0.08,31.2
0.075,31.2
0.07,31.2
0.064,30.8
0.059,30.8
0.053,30.8
0.048,30.8
0.043,30.8
0.037,30.8
0.032,30.8
0.027,30.8
0.021,30.8
0.016,30.8
0.011,30.8
0.005,30.8
0,30.8
-0.005,30.8
-0.011,30.4
-0.016,30.4
-0.021,30.4
-0.027,30.4
-0.032,30.4
-0.037,30.4
-0.043,30.4
-0.048,30.4
-0.053,30.4
-0.059,30.4
-0.064,30.8
-0.07,30.8
-0.075,30.8
-0.08,30.8
-0.086,30.8
-0.091,31.2
-0.096,31.2
-0.102,31.6
-0.107,31.6
-0.112,31.6
-0.118,31.6
-0.123,32
-0.128,32.4
-0.134,32.8
-0.139,32.8
-0.144,33.2
-0.15,33.2
-0.155,33.6
-0.16,34
-0.166,34.4
-0.171,34.8
-0.176,35.2
-0.182,35.6
-0.187,36
-0.193,36.4
-0.198,36.8
-0.203,37.6
-0.209,38
-0.214,38.8
-0.219,39.6
-0.225,40.4
-0.23,41.2
-0.235,42
-0.241,43.2
-0.246,44
-0.251,45.2
-0.257,46.4
-0.262,48
-0.267,49.6
-0.273,51.2
-0.278,52.8
-0.283,54.8
-0.289,56.8
-0.294,58.8
-0.299,61.2
-0.305,64
-0.31,66.4
-0.316,68.8
-0.321,71.6
-0.326,74
-0.332,76.4
-0.337,79.2
-0.342,81.6
-0.348,84
-0.353,86
-0.358,88.4
-0.364,90
-0.369,91.2
-0.374,91.6
-0.38,92.4
-0.385,92.4
-0.39,92
-0.396,91.6
-0.401,91.2
-0.406,89.6
-0.412,88
-0.417,85.6
-0.422,83.2
-0.428,80.4
-0.433,77.2
-0.438,74
-0.444,70.8
-0.449,67.6
-0.455,64.4
-0.46,61.2
-0.465,58.4
-0.471,56
-0.476,53.6
-0.481,51.2
-0.487,49.2
-0.492,47.2
-0.497,45.2
-0.503,43.2
-0.508,42
-0.513,40.4
-0.519,39.2
-0.524,37.6
-0.529,36.4
-0.535,35.2
-0.54,34
-0.545,32.8
-0.551,32
-0.556,30.8
-0.561,29.6
-0.567,28.8
-0.572,28
-0.578,27.2
-0.583,26.4
-0.588,25.6
-0.594,25.2
-0.599,24.4
-0.604,24
-0.61,23.6
-0.615,23.2
-0.62,22.8
-0.626,22.4
-0.631,22
-0.636,21.6
-0.642,21.2
-0.647,20.8
-0.652,20.8
-0.658,20.4
-0.663,20.4
-0.668,20.4
-0.674,20.8
-0.679,21.2
-0.684,21.6
-0.69,22.8
-0.695,24
-0.701,25.2
-0.706,26.8
-0.711,28.8
-0.717,31.6
-0.722,34.8
-0.727,38.4
-0.733,42.8
-0.738,47.6
-0.743,52.4
-0.749,57.6
-0.754,62
-0.759,65.6
-0.765,68
-0.77,69.2
-0.775,68.8
-0.781,67.6
-0.786,65.6
-0.791,63.2
-0.797,60.4
-0.802,57.2
-0.807,54.4
-0.813,52
-0.818,50
-0.823,47.6
-0.829,46
-0.834,44.4
-0.84,42.8
-0.845,41.6
-0.85,40.4
-0.856,39.6
-0.861,38.8
-0.866,38
-0.872,37.2
-0.877,36.4
-0.882,36
-0.888,36
-0.893,35.6
-0.898,35.2
-0.904,35.6
-0.909,36.4
-0.914,38
-0.92,39.6
-0.925,42.4
-0.93,46
-0.936,50
-0.941,54.8
-0.946,59.6
-0.952,64
-0.957,66.8
-0.962,68.4
-0.968,68
-0.973,66.4
-0.979,63.6
-0.984,60.4
-0.989,57.2
-0.995,53.6
-1,50.4
-1.005,47.2
-1.011,44.4
-1.016,42
-1.021,39.6
-1.027,37.2
-1.032,35.6
-1.037,34
-1.043,32.8
-1.048,31.2
-1.053,29.6
-1.059,28
-1.064,27.2
-1.069,26.4
-1.075,26
-1.08,25.6
-1.085,25.2
-1.091,24.8
-1.096,24.8
-1.101,24.8
-1.107,24.8
-1.112,24.8
-1.118,25.2
-1.123,26
-1.128,27.2
-1.134,28.8
-1.139,31.6
-1.144,34.8
-1.15,39.2
-1.155,43.2
-1.16,46.8
-1.166,49.6
-1.171,50.8
-1.176,51.2
-1.182,50.4
-1.187,48.8
-1.192,46.8
-1.198,44.4
-1.203,42.4
-1.208,40.4
-1.214,38.4
-1.219,36.8
-1.224,35.2
-1.23,34
-1.235,32.8
-1.24,32
-1.246,31.2
-1.251,30.4
-1.256,30.4
-1.262,30.4
-1.267,30.4
-1.273,31.2
-1.278,32.8
-1.283,35.6
-1.289,39.2
-1.294,43.2
-1.299,46.4
-1.305,48.8
-1.31,50
-1.315,50
-1.321,48.8
-1.326,47.2
-1.331,45.2
-1.337,42.8
-1.342,40.8
-1.347,38.8
-1.353,36.8
-1.358,34.8
-1.363,33.2
-1.369,31.6
-1.374,30.4
-1.379,29.2
-1.385,28.4
-1.39,27.6
-1.395,26.8
-1.401,26
-1.406,25.2
-1.411,24.4
-1.417,23.6
-1.422,23.2
-1.428,23.6
-1.433,24
-1.438,25.2
-1.444,26.8
-1.449,29.6
-1.454,32.8
-1.46,36
-1.465,38.4
-1.47,39.6
-1.476,39.6
-1.481,39.2
-1.486,38
-1.492,36.4
-1.497,35.2
-1.502,34
-1.508,32.8
-1.513,32
-1.518,30.8
-1.524,30
-1.529,29.2
-1.534,28.4
-1.54,27.6
-1.545,27.6
-1.55,28
-1.556,29.2
-1.561,30.8
-1.566,33.2
-1.572,35.2
-1.577,37.2
-1.582,38
-1.588,38
-1.593,37.6
-1.599,36.8
-1.604,35.6
-1.609,34.4
-1.615,33.2
-1.62,31.6
-1.625,30.4
-1.631,29.2
-1.636,28
-1.641,26.8
-1.647,25.6
-1.652,24.8
-1.657,24
-1.663,23.2
-1.668,22.8
-1.673,22.4
-1.679,22
-1.684,22.4
-1.689,23.2
-1.695,24.8
-1.7,26.8
-1.705,28.8
-1.711,30
-1.716,30.8
-1.721,30.8
-1.727,30.8
-1.732,30.4
-1.737,30
-1.743,29.6
-1.748,28.8
-1.753,28
-1.759,27.6
-1.764,26.8
-1.769,26.4
-1.775,26
-1.78,25.6
-1.786,25.6
-1.791,26
-1.796,27.2
-1.802,28
-1.807,28.8
-1.812,29.2
-1.818,29.6
-1.823,29.6
-1.828,29.6
-1.834,29.2
-1.839,28.4
-1.844,27.6
-1.85,26.8
-1.855,26
-1.86,25.2
-1.866,24.4
-1.871,23.6
-1.876,23.2
-1.882,22.4
-1.887,21.6
-1.892,20.8
-1.898,20.4
-1.903,20.4
-1.908,21.2
-1.914,22.4
-1.919,23.6
-1.924,24.4
-1.93,25.2
-1.935,25.2
-1.94,25.6
-1.946,25.6
-1.951,25.6
-1.956,25.2
-1.962,24.8
-1.967,24.4
-1.972,24
-1.978,23.6
-1.983,22.8
-1.989,22.8
-1.994,23.2
-1.999,23.6
-2.005,24
-2.01,24.4
-2.015,24.4
-2.021,24.4
-2.026,24.4
-2.031,24.4
-2.037,24.4
-2.042,24
-2.047,23.6
-2.053,23.2
-2.058,22.4
-2.063,22
-2.069,21.6
-2.074,20.8
-2.079,20.4
-2.085,20
-2.09,19.6
-2.095,19.2
-2.101,19.2
-2.106,19.6
-2.111,20
-2.117,20.8
-2.122,21.2
-2.127,21.2
-2.133,21.6
-2.138,21.6
-2.143,21.6
-2.149,21.6
-2.154,21.6
-2.159,21.2
-2.165,21.2
-2.17,20.8
-2.175,20.8
-2.181,20.8
-2.186,20.8
-2.191,20.8
-2.197,20.8
-2.202,20.8
-2.207,21.2
-2.213,21.2
-2.218,21.2
-2.223,21.2
-2.229,20.8
-2.234,20.4
-2.24,20
-2.245,19.6
-2.25,19.2
-2.256,18.8
-2.261,18
-2.266,17.6
-2.272,17.2
-2.277,17.2
-2.282,17.6
-2.288,18.4
-2.293,18.8
-2.298,18.8
-2.304,18.8
-2.309,18.8
-2.314,18.8
-2.32,18.8
-2.325,18.8
-2.33,18.4
-2.336,18.4
-2.341,18
-2.346,18
-2.352,18
-2.357,18
-2.362,18
-2.368,18
-2.373,18
-2.378,18
-2.384,18
-2.389,18
-2.394,18
-2.4,18
-2.405,18
-2.41,18
-2.416,17.6
-2.421,17.2
-2.426,16.4
-2.432,16
-2.437,16
-2.442,16
-2.448,16
-2.453,16
-2.458,16
-2.464,16.4
-2.469,16.4
-2.474,16.4
-2.48,16.4
-2.485,16.4
-2.49,16.8
-2.496,16.8
-2.501,16.8
-2.506,16.8
-2.512,16.8
-2.517,16.8
-2.522,16.4
-2.528,16
-2.533,15.6
-2.538,15.6
-2.544,15.6
-2.549,15.6
-2.554,15.6
-2.56,15.6
-2.565,15.6
-2.57,15.6
-2.576,15.6
-2.581,15.2
-2.586,15.2
-2.592,15.2
-2.597,15.2
-2.602,15.2
-2.608,15.2
-2.613,15.2
-2.619,15.2
-2.624,15.2
-2.629,15.2
-2.635,15.2
-2.64,15.2
-2.645,15.2
-2.651,15.2
-2.656,15.2
-2.661,15.2
-2.667,15.2
-2.672,15.2
-2.677,14.8
-2.683,14.4
-2.688,14.4
-2.693,14
-2.699,14
-2.704,14
-2.709,14
-2.715,14
-2.72,14
-2.725,14
-2.731,13.6
-2.736,13.6
-2.741,13.6
-2.747,13.6
-2.752,13.2
-2.757,13.2
-2.763,13.2
-2.768,13.2
-2.773,13.2
-2.779,13.2
-2.784,13.2
-2.789,13.2
-2.795,13.2
-2.8,13.2
-2.805,13.2
-2.811,13.2
-2.816,13.2
-2.821,13.2
-2.827,13.2
-2.832,12.8
-2.837,12.8
-2.843,12.8
-2.848,12.8
-2.853,12.4
-2.859,12
-2.864,12
-2.869,12
-2.875,12
-2.88,12
-2.885,12.4
-2.891,12.4
-2.896,12.4
-2.901,12.4
-2.907,12
-2.912,12
-2.917,11.6
-2.923,11.6
-2.928,11.6
-2.933,11.6
-2.939,11.6
-2.944,11.6
-2.949,11.6
-2.955,11.6
-2.96,11.6
-2.965,11.6
-2.971,11.6
-2.976,11.2
-2.981,11.2
-2.987,10.8
-2.992,10.8
-2.997,10.8
-3.003,10.8
-3.008,10.8
-3.013,10.8
-3.019,11.2
-3.024,11.2
-3.029,11.2
-3.035,11.2
-3.04,10.8
-3.045,10.8
-3.051,10.8
-3.056,10.4
-3.061,10.4
-3.067,10.4
-3.072,10.4
-3.077,10.4
-3.083,10.4
-3.088,10.4
-3.093,10.4
-3.099,10.4
-3.104,10
-3.109,9.6
-3.115,9.6
-3.12,9.6
-3.125,9.6
-3.131,9.6
-3.136,9.6
-3.141,9.6
-3.147,10
-3.152,10
-3.157,10
-3.163,9.6
-3.168,9.6
-3.173,9.6
-3.179,9.6
-3.184,9.6
-3.189,9.6
-3.195,9.6
-3.2,9.6
-3.205,9.6
-3.211,9.6
-3.216,9.2
-3.221,9.2
-3.227,9.2
-3.232,9.2
-3.237,9.2
-3.243,8.8
-3.248,8.8
-3.253,8.8
-3.259,8.8
-3.264,8.8
-3.269,8.8
-3.275,8.8
-3.28,8.8
-3.285,8.8
-3.291,8.8
-3.296,8.8
-3.301,8.8
-3.306,8.8
-3.312,8.8
-3.317,8.8
-3.322,8.8
-3.328,8.8
-3.333,8.8
-3.338,8.4
-3.344,8.4
-3.349,8.4
-3.354,8
-3.36,8
-3.365,8
-3.37,8
-3.376,8
-3.381,8
-3.386,8
-3.392,8
-3.397,8
-3.402,8
-3.408,8
-3.413,8
-3.418,8
-3.424,8
-3.429,8
-3.434,8
-3.44,8
-3.445,8
-3.45,7.6
-3.456,7.6
-3.461,7.6
-3.466,7.6
-3.472,7.2
-3.477,7.2
-3.482,7.2
-3.488,7.2
-3.493,7.2
-3.498,7.2
-3.504,7.2
-3.509,7.2
-3.514,7.2
-3.52,7.2
-3.525,7.2
-3.53,7.2
-3.536,7.2
-3.541,7.2
-3.546,7.2
-3.552,7.2
-3.557,7.2
-3.562,7.2
-3.568,6.8
-3.573,6.8
-3.578,6.8
-3.584,6.4
-3.589,6.4
-3.594,6.4
-3.6,6.4
-3.605,6.4
-3.61,6.4
-3.616,6.4
-3.621,6.4
-3.626,6.4
-3.632,6.4
-3.637,6.4
-3.642,6.4
-3.647,6.4
-3.653,6.4
-3.658,6.4
-3.663,6.4
-3.669,6.4
-3.674,6.4
-3.679,6.4
-3.685,6
-3.69,6
-3.695,6
-3.701,6
-3.706,6
-3.711,6
-3.717,6
-3.722,6
-3.727,6
-3.733,6
-3.738,6
-3.743,6
-3.749,6
-3.754,6
-3.759,6
-3.765,6
-3.77,6
-3.775,6
-3.781,5.6
-3.786,5.6
-3.791,5.6
-3.797,5.6
-3.802,5.6
-3.807,5.6
