alpha,I
4.552,0.5
4.547,0.4
4.541,0.4
4.536,0.4
4.531,0.4
4.525,0.4
4.52,0.4
4.515,0.4
4.509,0.4
4.504,0.4
4.499,0.5
4.493,0.7
4.488,0.8
4.483,0.8
4.478,0.8
4.472,0.8
4.467,0.8
4.462,0.5
4.456,0.4
4.451,0.4
4.446,0.4
4.44,0.4
4.435,0.4
4.43,0.4
4.424,0.4
4.419,0.4
4.414,0.4
4.408,0.5
4.403,0.8
4.398,0.8
4.392,0.8
4.387,0.8
4.382,0.8
4.377,0.8
4.371,0.7
4.366,0.5
4.361,0.4
4.355,0.4
4.35,0.4
4.345,0.4
4.339,0.4
4.334,0.4
4.329,0.4
4.323,0.4
4.318,0.7
4.313,0.8
4.307,0.9
4.302,0.9
4.297,0.9
4.291,0.9
4.286,0.9
4.281,0.8
4.275,0.8
4.27,0.7
4.265,0.6
4.26,0.4
4.254,0.4
4.249,0.4
4.244,0.4
4.238,0.4
4.233,0.4
4.228,0.4
4.222,0.8
4.217,0.8
4.212,1.1
4.206,1.1
4.201,1.2
4.196,1.2
4.19,1.2
4.185,0.9
4.18,0.8
4.174,0.8
4.169,0.8
4.164,0.6
4.158,0.6
4.153,0.4
4.148,0.4
4.143,0.4
4.137,0.4
4.132,0.4
4.127,0.8
4.121,0.9
4.116,1.2
4.111,1.2
4.105,1.2
4.1,1.2
4.095,1.2
4.089,1.2
4.084,1.1
4.079,0.8
4.073,0.8
4.068,0.8
4.063,0.8
4.057,0.8
4.052,0.7
4.047,0.6
4.041,0.6
4.036,0.6
4.031,0.8
4.025,0.9
4.02,1.2
4.015,1.2
4.009,1.5
4.004,1.6
3.999,1.6
3.994,1.6
3.988,1.4
3.983,1.2
3.978,1.1
3.972,0.8
3.967,0.8
3.962,0.8
3.956,0.8
3.951,0.8
3.946,0.8
3.94,0.8
3.935,0.8
3.93,0.8
3.924,1.2
3.919,1.3
3.914,1.6
3.908,1.6
3.903,1.6
3.898,1.6
3.892,1.6
3.887,1.6
3.882,1.4
3.876,1.2
3.871,1.2
3.866,0.9
3.86,0.8
3.855,0.8
3.85,0.8
3.844,0.8
3.839,0.8
3.834,0.8
3.829,0.8
3.823,0.9
3.818,1.2
3.813,1.6
3.807,1.8
3.802,1.9
3.797,2
3.791,2
3.786,2
3.781,1.8
3.775,1.6
3.77,1.3
3.765,1.2
3.759,1.2
3.754,1.2
3.749,1.1
3.743,1.1
3.738,1
3.733,1
3.727,1
3.722,1
3.717,1.2
3.711,1.6
3.706,1.7
3.701,2
3.695,2
3.69,2
3.685,2
3.679,2
3.674,2
3.669,2
3.663,1.9
3.658,1.6
3.653,1.5
3.647,1.3
3.642,1.2
3.637,1.2
3.632,1.2
3.626,1.2
3.621,1.2
3.616,1.2
3.61,1.2
3.605,1.5
3.6,1.6
3.594,2
3.589,2
3.584,2.4
3.578,2.4
3.573,2.4
3.568,2.4
3.562,2.4
3.557,2.4
3.552,2.4
3.546,2
3.541,2
3.536,1.6
3.53,1.6
3.525,1.6
3.52,1.6
3.514,1.4
3.509,1.4
3.504,1.4
3.498,1.5
3.493,1.6
3.488,2
3.482,2.2
3.477,2.4
3.472,2.4
3.466,2.4
3.461,2.4
3.456,2.4
3.45,2.5
3.445,2.5
3.44,2.5
3.434,2.4
3.429,2.4
3.424,2.4
3.418,2
3.413,2
3.408,1.9
3.402,1.8
3.397,1.7
3.392,1.7
3.386,1.7
3.381,2
3.376,2
3.37,2.4
3.365,2.5
3.36,2.8
3.354,2.8
3.349,2.8
3.344,2.8
3.338,2.8
3.333,2.8
3.328,2.8
3.322,2.8
3.317,2.8
3.312,2.8
3.306,2.8
3.301,2.4
3.296,2.4
3.291,2.3
3.285,2.2
3.28,2
3.275,2
3.269,2
3.264,2.2
3.259,2.4
3.253,2.5
3.248,2.8
3.243,3.1
3.237,3.1
3.232,3.2
3.227,3.2
3.221,3.2
3.216,3.2
3.211,3.2
3.205,3.2
3.2,3.2
3.195,3.2
3.189,3.2
3.184,3.2
3.179,3.2
3.173,3
3.168,2.8
3.163,2.8
3.157,2.8
3.152,2.8
3.147,2.8
3.141,2.8
3.136,2.8
3.131,3.1
3.125,3.6
3.12,4
3.115,4.3
3.109,4.2
3.104,4.2
3.099,4.2
3.093,4
3.088,3.9
3.083,3.9
3.077,3.8
3.072,3.8
3.067,3.8
3.061,3.7
3.056,3.6
3.051,3.5
3.045,3.2
3.04,3.2
3.035,3.2
3.029,3.2
3.024,3.2
3.019,3.2
3.013,3.2
3.008,3.6
3.003,4
2.997,4.4
2.992,5
2.987,5.6
2.981,5.6
2.976,5.3
2.971,5.2
2.965,5.2
2.96,4.8
2.955,4.5
2.949,4.3
2.944,4.3
2.939,4.3
2.933,4.3
2.928,4.1
2.923,4.1
2.917,4
2.912,4
2.907,4
2.901,3.9
2.896,3.7
2.891,3.7
2.885,3.7
2.88,3.7
2.875,4
2.869,4.4
2.864,4.8
2.859,5.6
2.853,6.4
2.848,7.3
2.843,7.3
2.837,6.8
2.832,6.4
2.827,6
2.821,5.6
2.816,5.2
2.811,4.8
2.805,4.8
2.8,4.4
2.795,4.4
2.789,4.4
2.784,4.4
2.779,4.4
2.773,4.4
2.768,4.4
2.763,4.4
2.757,4
2.752,4
2.747,4
2.741,4
2.736,4
2.731,4.4
2.725,4.8
2.72,5.6
2.715,6.3
2.709,7.2
2.704,8.3
2.699,8.4
2.693,7.8
2.688,7.2
2.683,6.8
2.677,6.2
2.672,5.5
2.667,5.1
2.661,4.7
2.656,4.4
2.651,4.4
2.645,4.4
2.64,4.3
2.635,4.3
2.629,4.3
2.624,4.3
2.619,4.3
2.613,4.3
2.608,4.3
2.602,4.3
2.597,4.3
2.592,4.4
2.586,4.5
2.581,4.9
2.576,5.6
2.57,6.4
2.565,7.2
2.56,8
2.554,9.6
2.549,11.2
2.544,11.6
2.538,10.8
2.533,10
2.528,9.2
2.522,8.4
2.517,7.3
2.512,6.4
2.506,5.6
2.501,5.2
2.496,4.8
2.49,4.7
2.485,4.7
2.48,4.6
2.474,4.6
2.469,4.5
2.464,4.5
2.458,4.5
2.453,4.5
2.448,4.5
2.442,4.7
2.437,4.8
2.432,4.8
2.426,5.2
2.421,5.6
2.416,6.1
2.41,7
2.405,8
2.4,9.1
2.394,10.5
2.389,12.6
2.384,14.2
2.378,14.5
2.373,13.5
2.368,12.3
2.362,11.1
2.357,10
2.352,8.8
2.346,7.9
2.341,7.1
2.336,6.3
2.33,5.6
2.325,5.3
2.32,5.1
2.314,5.1
2.309,5
2.304,5
2.298,5
2.293,5
2.288,5
2.282,5
2.277,5
2.272,5.1
2.266,5.2
2.261,5.6
2.256,6
2.25,6.4
2.245,6.8
2.24,7.6
2.234,8.6
2.229,9.9
2.223,11.5
2.218,13.6
2.213,16.5
2.207,18.6
2.202,19
2.197,17.8
2.191,16
2.186,14.4
2.181,12.8
2.175,11.2
2.17,10
2.165,8.8
2.159,7.8
2.154,7
2.149,6.3
2.143,5.8
2.138,5.4
2.133,5.2
2.127,5.1
2.122,5.1
2.117,5
2.111,5
2.106,5
2.101,5.1
2.095,5.2
2.09,5.2
2.085,5.4
2.079,5.7
2.074,6
2.069,6.4
2.063,6.8
2.058,7.4
2.053,8.2
2.047,9.4
2.042,11
2.037,13
2.031,15.5
2.026,19.1
2.021,23
2.015,25.6
2.01,25.6
2.005,23.9
1.999,21.5
1.994,19.1
1.989,17
1.983,15
1.978,13.2
1.972,11.6
1.967,10.4
1.962,9.5
1.956,8.5
1.951,7.7
1.946,7.2
1.94,6.8
1.935,6.4
1.93,6
1.924,5.6
1.919,5.6
1.914,5.6
1.908,5.6
1.903,5.6
1.898,5.6
1.892,5.6
1.887,5.9
1.882,6
1.876,6.2
1.871,6.5
1.866,6.8
1.86,7.2
1.855,7.7
1.85,8.4
1.844,9.4
1.839,10.7
1.834,12.5
1.828,14.8
1.823,18.1
1.818,22.5
1.812,27.7
1.807,32.1
1.802,34.1
1.796,33.1
1.791,30.2
1.786,26.6
1.78,23.4
1.775,20.8
1.769,18.8
1.764,16.8
1.759,15.2
1.753,13.7
1.748,12.5
1.743,11.5
1.737,10.5
1.732,9.7
1.727,9.2
1.721,8.8
1.716,8.4
1.711,8
1.705,7.6
1.7,7.2
1.695,6.8
1.689,6.8
1.684,6.6
1.679,6.4
1.673,6.4
1.668,6.4
1.663,6.4
1.657,6.4
1.652,6.8
1.647,6.8
1.641,7.2
1.636,7.6
1.631,8
1.625,8.4
1.62,8.9
1.615,9.8
1.609,11.1
1.604,12.7
1.599,14.7
1.593,17.3
1.588,20.8
1.582,25.6
1.577,31.6
1.572,38
1.566,43.2
1.561,45.5
1.556,44.5
1.55,41.1
1.545,36.6
1.54,32.1
1.534,28.2
1.529,25
1.524,22.6
1.518,20.5
1.513,18.8
1.508,17.2
1.502,15.8
1.497,14.6
1.492,13.6
1.486,12.8
1.481,12
1.476,11.3
1.47,10.8
1.465,10.1
1.46,9.7
1.454,9.3
1.449,9.1
1.444,8.8
1.438,8.4
1.433,8.3
1.428,8
1.422,7.9
1.417,7.9
1.411,7.6
1.406,7.6
1.401,7.6
1.395,7.6
1.39,7.6
1.385,7.9
1.379,8
1.374,8.4
1.369,8.6
1.363,8.9
1.358,9.2
1.353,9.8
1.347,10.6
1.342,11.6
1.337,12.8
1.331,14
1.326,15.6
1.321,18
1.315,20.8
1.31,24.6
1.305,29.5
1.299,35.6
1.294,42.9
1.289,50.2
1.283,56.3
1.278,59.8
1.273,60.3
1.267,58.3
1.262,54.3
1.256,49.3
1.251,44
1.246,39.2
1.24,34.8
1.235,31.2
1.23,28.1
1.224,25.7
1.219,23.7
1.214,22
1.208,20.5
1.203,19.2
1.198,18
1.192,16.9
1.187,16.1
1.182,15.3
1.176,14.5
1.171,14
1.166,13.3
1.16,12.9
1.155,12.4
1.15,12
1.144,11.6
1.139,11.2
1.134,10.8
1.128,10.5
1.123,10.3
1.118,10
1.112,9.6
1.107,9.6
1.101,9.4
1.096,9.3
1.091,9.2
1.085,9.2
1.08,9.2
1.075,9.2
1.069,9.2
1.064,9.2
1.059,9.2
1.053,9.2
1.048,9.2
1.043,9.2
1.037,9.3
1.032,9.6
1.027,10
1.021,10.4
1.016,10.8
1.011,11.3
1.005,12
1,12.8
0.995,13.6
0.989,14.7
0.984,15.9
0.979,17.3
0.973,19
0.968,21
0.962,23.5
0.957,26.5
0.952,30.1
0.946,34.5
0.941,39.8
0.936,45.9
0.93,52.7
0.925,59.7
0.92,66.4
0.914,72.3
0.909,76.6
0.904,79.4
0.898,80.3
0.893,79.5
0.888,77.1
0.882,73.6
0.877,69.2
0.872,64.7
0.866,59.9
0.861,55.4
0.856,51.1
0.85,47.1
0.845,43.5
0.84,40.2
0.834,37.3
0.829,34.5
0.823,32.1
0.818,30.1
0.813,28.2
0.807,26.5
0.802,25.1
0.797,23.7
0.791,22.6
0.786,21.6
0.781,20.8
0.775,20
0.77,19.2
0.765,18.4
0.759,17.6
0.754,17.1
0.749,16.4
0.743,16
0.738,15.6
0.733,15.2
0.727,14.8
0.722,14.4
0.717,14
0.711,13.6
0.706,13.2
0.701,12.9
0.695,12.8
0.69,12.5
0.684,12.2
0.679,12
0.674,11.7
0.668,11.6
0.663,11.3
0.658,11.2
0.652,11.1
0.647,10.8
0.642,10.8
0.636,10.7
0.631,10.4
0.626,10.4
0.62,10.3
0.615,10
0.61,9.9
0.604,9.8
0.599,9.7
0.594,9.6
0.588,9.6
0.583,9.6
0.578,9.6
0.572,9.6
0.567,9.6
0.561,9.6
0.556,9.6
0.551,9.6
0.545,9.6
0.54,9.6
0.535,9.6
0.529,9.6
0.524,9.7
0.519,9.9
0.513,10
0.508,10.2
0.503,10.4
0.497,10.4
0.492,10.5
0.487,10.8
0.481,10.8
0.476,11.1
0.471,11.2
0.465,11.6
0.46,11.9
0.455,12.3
0.449,12.6
0.444,13
0.438,13.4
0.433,13.8
0.428,14.2
0.422,14.7
0.417,15.1
0.412,15.6
0.406,16.1
0.401,16.8
0.396,17.4
0.39,18.1
0.385,18.8
0.38,19.6
0.374,20.4
0.369,21.2
0.364,21.8
0.358,22.7
0.353,23.5
0.348,24.5
0.342,25.6
0.337,26.7
0.332,27.6
0.326,28.8
0.321,30
0.316,31.3
0.31,32.8
0.305,34.3
0.299,35.7
0.294,37.3
0.289,38.9
0.283,40.6
0.278,42.3
0.273,44.2
0.267,46.1
0.262,48.1
0.257,50.1
0.251,52.2
0.246,54.2
0.241,56.3
0.235,58.2
0.23,60.3
0.225,62.5
0.219,64.7
0.214,67
0.209,69.4
0.203,71.6
0.198,73.9
0.193,76.2
0.187,78.3
0.182,80.5
0.176,82.5
0.171,84.4
0.166,86.4
0.16,88
0.155,90
0.15,91.3
0.144,92.7
0.139,93.9
0.134,96.2
0.128,96.4
0.123,98.2
0.118,97
0.112,99.4
0.107,98.1
0.102,97.6
0.096,96.7
0.091,99.2
0.086,98
0.08,100
0.075,99.2
0.07,100
0.064,98.8
0.059,100
0.053,100
0.048,100
0.043,100
0.037,100
0.032,100
0.027,100
0.021,100
0.016,100
0.011,100
0.005,100
0,100
-0.005,100
-0.011,100
-0.016,100
-0.021,100
-0.027,100
-0.032,100
-0.037,100
-0.043,100
-0.048,99.7
-0.053,99.9
-0.059,100
-0.064,100
-0.07,100
-0.075,100
-0.08,100
-0.086,100
-0.091,100
-0.096,100
-0.102,99.6
-0.107,100
-0.112,100
-0.118,100
-0.123,100
-0.128,99.6
-0.134,99.4
-0.139,99
-0.144,100
-0.15,98.8
-0.155,97.1
-0.16,95.9
-0.166,94.3
-0.171,92.3
-0.176,90.4
-0.182,88.3
-0.187,86.3
-0.193,84
-0.198,81.8
-0.203,79.4
-0.209,77.1
-0.214,74.8
-0.219,72.4
-0.225,70.1
-0.23,67.9
-0.235,65.7
-0.241,63.4
-0.246,61.4
-0.251,59.4
-0.257,57.4
-0.262,55.5
-0.267,53.5
-0.273,51.8
-0.278,50
-0.283,48.4
-0.289,46.8
-0.294,45.2
-0.299,43.7
-0.305,42.3
-0.31,40.8
-0.316,39.5
-0.321,38.1
-0.326,36.6
-0.332,35.4
-0.337,34.2
-0.342,33.1
-0.348,31.9
-0.353,30.8
-0.358,29.6
-0.364,28.8
-0.369,27.7
-0.374,26.8
-0.38,26
-0.385,25.2
-0.39,24.5
-0.396,23.7
-0.401,22.9
-0.406,22.3
-0.412,21.6
-0.417,20.8
-0.422,20.3
-0.428,19.7
-0.433,19.1
-0.438,18.5
-0.444,18
-0.449,17.5
-0.455,17.1
-0.46,16.4
-0.465,16
-0.471,15.6
-0.476,15.2
-0.481,14.8
-0.487,14.4
-0.492,14
-0.497,13.7
-0.503,13.4
-0.508,13.2
-0.513,12.8
-0.519,12.5
-0.524,12.2
-0.529,12
-0.535,11.6
-0.54,11.5
-0.545,11.2
-0.551,11
-0.556,10.8
-0.561,10.5
-0.567,10.3
-0.572,10
-0.578,9.7
-0.583,9.6
-0.588,9.6
-0.594,9.6
-0.599,9.6
-0.604,9.6
-0.61,9.5
-0.615,9.4
-0.62,9.3
-0.626,9.2
-0.631,9.2
-0.636,9.2
-0.642,9.2
-0.647,9.2
-0.652,9
-0.658,8.9
-0.663,8.8
-0.668,8.8
-0.674,8.8
-0.679,8.8
-0.684,8.8
-0.69,8.8
-0.695,8.9
-0.701,9.1
-0.706,9.2
-0.711,9.3
-0.717,9.6
-0.722,10
-0.727,10.1
-0.733,10.4
-0.738,10.8
-0.743,11.2
-0.749,11.5
-0.754,11.9
-0.759,12.4
-0.765,12.9
-0.77,13.6
-0.775,14.4
-0.781,15.3
-0.786,16.4
-0.791,17.6
-0.797,18.9
-0.802,20.4
-0.807,22
-0.813,24
-0.818,26.1
-0.823,28.8
-0.829,32
-0.834,36
-0.84,40.9
-0.845,46.7
-0.85,53.2
-0.856,59.8
-0.861,65.9
-0.866,70.6
-0.872,73.8
-0.877,75.1
-0.882,74.9
-0.888,73.6
-0.893,71.4
-0.898,68.8
-0.904,65.9
-0.909,63.1
-0.914,60.7
-0.92,58.3
-0.925,55.9
-0.93,53.5
-0.936,51.2
-0.941,49.1
-0.946,47.1
-0.952,45
-0.957,43
-0.962,41.1
-0.968,39.5
-0.973,37.9
-0.979,36.4
-0.984,34.9
-0.989,33.6
-0.995,32.1
-1,30.9
-1.005,29.6
-1.011,28.4
-1.016,27.2
-1.021,26.2
-1.027,25.1
-1.032,24.2
-1.037,23.2
-1.043,22.4
-1.048,21.6
-1.053,20.8
-1.059,20
-1.064,18.8
-1.069,17.9
-1.075,17.3
-1.08,16.9
-1.085,16.5
-1.091,16
-1.096,15.6
-1.101,15.2
-1.107,14.4
-1.112,13.8
-1.118,13.2
-1.123,12.4
-1.128,12
-1.134,11.5
-1.139,11.1
-1.144,10.8
-1.15,10.8
-1.155,10.7
-1.16,10.7
-1.166,10.8
-1.171,11.2
-1.176,11.8
-1.182,12.6
-1.187,13.5
-1.192,14.6
-1.198,15.8
-1.203,17.4
-1.208,19.4
-1.214,22.1
-1.219,25.7
-1.224,30.2
-1.23,35.3
-1.235,40.1
-1.24,43.7
-1.246,45.7
-1.251,46.4
-1.256,46
-1.262,45.1
-1.267,44.1
-1.273,43.3
-1.278,42.5
-1.283,41.3
-1.289,39.8
-1.294,38.2
-1.299,36.5
-1.305,34.9
-1.31,33.4
-1.315,32.2
-1.321,30.9
-1.326,29.7
-1.331,28.8
-1.337,27.9
-1.342,27.1
-1.347,26.3
-1.353,25.2
-1.358,24.3
-1.363,23.3
-1.369,22.5
-1.374,21.7
-1.379,21
-1.385,20.4
-1.39,19.7
-1.395,19.1
-1.401,18.6
-1.406,18.1
-1.411,17.6
-1.417,17.1
-1.422,16.4
-1.428,15.9
-1.433,15.5
-1.438,14.7
-1.444,14
-1.449,13.6
-1.454,13.2
-1.46,13.2
-1.465,13.2
-1.47,13.2
-1.476,13.5
-1.481,13.7
-1.486,14
-1.492,14.5
-1.497,15.2
-1.502,16.8
-1.508,19.2
-1.513,22.3
-1.518,25.3
-1.524,28
-1.529,30
-1.534,31.6
-1.54,32.4
-1.545,32.8
-1.55,32.8
-1.556,32.3
-1.561,31.6
-1.566,30.8
-1.572,30
-1.577,29.2
-1.582,28.1
-1.588,27
-1.593,25.9
-1.599,25
-1.604,24
-1.609,23.2
-1.615,22.4
-1.62,21.6
-1.625,20.8
-1.631,20
-1.636,19.4
-1.641,18.7
-1.647,18.1
-1.652,17.6
-1.657,17.1
-1.663,16.6
-1.668,16.2
-1.673,15.8
-1.679,15.5
-1.684,15.1
-1.689,14.7
-1.695,14.3
-1.7,14
-1.705,13.8
-1.711,13.8
-1.716,13.8
-1.721,13.9
-1.727,14
-1.732,14.1
-1.737,14.5
-1.743,15.2
-1.748,16.4
-1.753,17.9
-1.759,19.5
-1.764,20.8
-1.769,22
-1.775,23.2
-1.78,24
-1.786,24.4
-1.791,24.4
-1.796,24.1
-1.802,23.7
-1.807,23.4
-1.812,23.1
-1.818,22.9
-1.823,22.5
-1.828,22.1
-1.834,21.4
-1.839,20.6
-1.844,19.8
-1.85,19
-1.855,18.2
-1.86,17.5
-1.866,16.9
-1.871,16.4
-1.876,16
-1.882,15.6
-1.887,15.2
-1.892,14.8
-1.898,14.4
-1.903,14
-1.908,13.6
-1.914,13.4
-1.919,13.2
-1.924,13.2
-1.93,13.2
-1.935,13.2
-1.94,13.2
-1.946,13.3
-1.951,13.6
-1.956,14.3
-1.962,15.1
-1.967,15.9
-1.972,16.5
-1.978,17.3
-1.983,18
-1.989,18.7
-1.994,19.1
-1.999,19.2
-2.005,19.2
-2.01,19.2
-2.015,19.2
-2.021,19.1
-2.026,18.9
-2.031,18.5
-2.037,18.1
-2.042,17.8
-2.047,17.4
-2.053,17.1
-2.058,16.4
-2.063,15.9
-2.069,15.3
-2.074,14.9
-2.079,14.5
-2.085,14.1
-2.09,13.7
-2.095,13.3
-2.101,12.8
-2.106,12.3
-2.111,12
-2.117,11.8
-2.122,12
-2.127,12.1
-2.133,12.1
-2.138,12.1
-2.143,12.4
-2.149,12.8
-2.154,13.2
-2.159,13.6
-2.165,14
-2.17,14.4
-2.175,14.8
-2.181,15
-2.186,15.1
-2.191,15.2
-2.197,15.2
-2.202,15.2
-2.207,15.2
-2.213,15.2
-2.218,15.2
-2.223,15.2
-2.229,15.1
-2.234,14.9
-2.24,14.7
-2.245,14.4
-2.25,14.3
-2.256,14
-2.261,13.6
-2.266,13.1
-2.272,12.5
-2.277,12
-2.282,11.9
-2.288,11.6
-2.293,11.6
-2.298,11.5
-2.304,11.4
-2.309,11.2
-2.314,11.1
-2.32,11.1
-2.325,11.1
-2.33,11.1
-2.336,11.2
-2.341,11.4
-2.346,11.6
-2.352,11.6
-2.357,11.7
-2.362,11.9
-2.368,12.1
-2.373,12.3
-2.378,12.4
-2.384,12.4
-2.389,12.4
-2.394,12.3
-2.4,12.3
-2.405,12.1
-2.41,12.1
-2.416,12
-2.421,12
-2.426,11.6
-2.432,11.6
-2.437,11.4
-2.442,11.3
-2.448,11.2
-2.453,10.8
-2.458,10.8
-2.464,10.7
-2.469,10.6
-2.474,10.4
-2.48,10.4
-2.485,10.3
-2.49,10.1
-2.496,10.1
-2.501,10.1
-2.506,10.2
-2.512,10.2
-2.517,10.2
-2.522,10.2
-2.528,10.2
-2.533,10.1
-2.538,10
-2.544,10
-2.549,10
-2.554,10
-2.56,10
-2.565,10
-2.57,10.1
-2.576,10
-2.581,10
-2.586,10
-2.592,9.9
-2.597,9.7
-2.602,9.6
-2.608,9.6
-2.613,9.6
-2.619,9.6
-2.624,9.6
-2.629,9.6
-2.635,9.6
-2.64,9.6
-2.645,9.5
-2.651,9.3
-2.656,9.2
-2.661,9.2
-2.667,9.2
-2.672,9.1
-2.677,9.1
-2.683,9
-2.688,9
-2.693,9
-2.699,9
-2.704,9
-2.709,9
-2.715,9
-2.72,9
-2.725,9
-2.731,9
-2.736,9.2
-2.741,8.9
-2.747,8.5
-2.752,8.3
-2.757,8.3
-2.763,8.3
-2.768,8.4
-2.773,8.5
-2.779,8.5
-2.784,8.5
-2.789,8.4
-2.795,8.4
-2.8,8.2
-2.805,8
-2.811,7.8
-2.816,7.6
-2.821,7.6
-2.827,7.5
-2.832,7.5
-2.837,7.5
-2.843,7.6
-2.848,7.6
-2.853,7.9
-2.859,8
-2.864,8.1
-2.869,8.2
-2.875,8.2
-2.88,8.2
-2.885,8.1
-2.891,8
-2.896,8
-2.901,8
-2.907,7.9
-2.912,7.9
-2.917,7.8
-2.923,7.6
-2.928,7.6
-2.933,7.5
-2.939,7.2
-2.944,6.9
-2.949,6.7
-2.955,6.4
-2.96,6.4
-2.965,6.3
-2.971,6.3
-2.976,6.3
-2.981,6.3
-2.987,6.5
-2.992,6.8
-2.997,7
-3.003,7.1
-3.008,7.2
-3.013,7.2
-3.019,7.2
-3.024,7.2
-3.029,7.2
-3.035,7.2
-3.04,7.2
-3.045,7.2
-3.051,7.2
-3.056,7.2
-3.061,7.1
-3.067,6.8
-3.072,6.5
-3.077,6.2
-3.083,5.8
-3.088,5.6
-3.093,5.4
-3.099,5.2
-3.104,5.2
-3.109,5.2
-3.115,5.2
-3.12,5.6
-3.125,5.9
-3.131,6
-3.136,6.1
-3.141,6.1
-3.147,6.1
-3.152,6.1
-3.157,6.1
-3.163,6.1
-3.168,6.1
-3.173,6.2
-3.179,6.2
-3.184,6.2
-3.189,6.2
-3.195,6
-3.2,5.6
-3.205,5.2
-3.211,5.1
-3.216,4.8
-3.221,4.8
-3.227,4.8
-3.232,4.8
-3.237,4.8
-3.243,4.8
-3.248,4.8
-3.253,5.1
-3.259,5.2
-3.264,5.2
-3.269,5.3
-3.275,5.4
-3.28,5.5
-3.285,5.6
-3.291,5.6
-3.296,5.6
-3.301,5.6
-3.306,5.6
-3.312,5.5
-3.317,5.2
-3.322,4.9
-3.328,4.8
-3.333,4.4
-3.338,4.4
-3.344,4.2
-3.349,4.1
-3.354,4.1
-3.36,4.1
-3.365,4.3
-3.37,4.4
-3.376,4.4
-3.381,4.7
-3.386,4.8
-3.392,4.9
-3.397,5.1
-3.402,5.2
-3.408,5.2
-3.413,5.2
-3.418,5.2
-3.424,5.2
-3.429,5
-3.434,4.8
-3.44,4.4
-3.445,4.1
-3.45,4
-3.456,3.7
-3.461,3.6
-3.466,3.6
-3.472,3.6
-3.477,3.6
-3.482,3.6
-3.488,3.6
-3.493,3.8
-3.498,4
-3.504,4.1
-3.509,4.4
-3.514,4.4
-3.52,4.6
-3.525,4.7
-3.53,4.7
-3.536,4.7
-3.541,4.6
-3.546,4.4
-3.552,4.1
-3.557,3.9
-3.562,3.6
-3.568,3.2
-3.573,3.2
-3.578,3.2
-3.584,3.2
-3.589,3.2
-3.594,3.2
-3.6,3.2
-3.605,3.2
-3.61,3.3
-3.616,3.6
-3.621,3.8
-3.626,4
-3.632,4
-3.637,4
-3.642,4
-3.647,4
-3.653,4
-3.658,3.9
-3.663,3.5
-3.669,3.2
-3.674,3.2
-3.679,3.2
-3.685,3.2
-3.69,3.2
-3.695,3.1
-3.701,3.1
-3.706,3.1
-3.711,3.1
-3.717,3.1
-3.722,3.2
-3.727,3.2
-3.733,3.5
-3.738,3.5
-3.743,3.6
-3.749,3.6
-3.754,3.6
-3.759,3.5
-3.765,3.2
-3.77,3.2
-3.775,3.1
-3.781,2.9
-3.786,2.8
-3.791,2.8
-3.797,2.8
-3.802,2.8
-3.807,2.8
-3.813,2.8
