alpha,I
1.572,37.1
1.566,41.8
1.561,43.6
1.556,42.3
1.55,38.9
1.545,34.7
1.54,30.6
1.534,27.1
1.529,24.3
1.524,21.9
1.518,19.8
1.513,17.9
1.508,16.4
1.502,15.1
1.497,13.9
1.492,12.9
1.486,12.1
1.481,11.4
1.476,10.8
1.47,10.1
1.465,9.7
1.46,9.3
1.454,8.9
1.449,8.6
1.444,8.3
1.438,8
1.433,7.7
1.428,7.6
1.422,7.6
1.417,7.5
1.411,7.4
1.406,7.4
1.401,7.3
1.395,7.3
1.39,7.3
1.385,7.5
1.379,7.6
1.374,7.9
1.369,8.3
1.363,8.7
1.358,9
1.353,9.4
1.347,10.2
1.342,11.1
1.337,12.2
1.331,13.8
1.326,15.5
1.321,17.8
1.315,20.7
1.31,24.6
1.305,29.4
1.299,35.3
1.294,42.4
1.289,49.4
1.283,54.9
1.278,57.9
1.273,58.2
1.267,55.9
1.262,51.8
1.256,47
1.251,42.1
1.246,37.6
1.24,33.6
1.235,30.2
1.23,27.3
1.224,24.9
1.219,22.9
1.214,21.2
1.208,19.7
1.203,18.4
1.198,17.2
1.192,16.3
1.187,15.4
1.182,14.6
1.176,13.8
1.171,13.2
1.166,12.8
1.16,12.3
1.155,11.8
1.15,11.4
1.144,11
1.139,10.7
1.134,10.4
1.128,10
1.123,9.6
1.118,9.6
1.112,9.3
1.107,9.2
1.101,9.2
1.096,9.1
1.091,8.9
1.085,8.8
1.08,8.8
1.075,8.8
1.069,8.8
1.064,8.8
1.059,8.8
1.053,8.8
1.048,8.8
1.043,9
1.037,9.2
1.032,9.5
1.027,9.9
1.021,10.3
1.016,10.7
1.011,11.3
1.005,12.1
1,12.9
0.995,13.8
0.989,14.8
0.984,16.1
0.979,17.7
0.973,19.4
0.968,21.6
0.962,24.2
0.957,27.3
0.952,31
0.946,35.3
0.941,40.6
0.936,46.7
0.93,53.3
0.925,60.1
0.92,66.5
0.914,72
0.909,76
0.904,78.6
0.898,79.1
0.893,77.9
0.888,75.2
0.882,71.5
0.877,67.1
0.872,62.5
0.866,57.9
0.861,53.5
0.856,49.4
0.85,45.5
0.845,42
0.84,38.9
0.834,36.1
0.829,33.6
0.823,31.3
0.818,29.3
0.813,27.6
0.807,26
0.802,24.7
0.797,23.4
0.791,22.3
0.786,21.4
0.781,20.5
0.775,19.7
0.77,18.9
0.765,18.1
0.759,17.4
0.754,16.9
0.749,16.3
0.743,15.9
0.738,15.5
0.733,15.1
0.727,14.7
0.722,14.3
0.717,13.9
0.711,13.6
0.706,13.2
0.701,12.9
0.695,12.8
0.69,12.5
0.684,12.2
0.679,12
0.674,11.7
0.668,11.6
0.663,11.3
0.658,11.2
0.652,11
0.647,10.9
0.642,10.7
0.636,10.6
0.631,10.4
0.626,10.4
0.62,10.3
0.615,10.1
0.61,9.9
0.604,9.8
0.599,9.7
0.594,9.6
0.588,9.6
0.583,9.6
0.578,9.6
0.572,9.6
0.567,9.6
0.561,9.6
0.556,9.6
0.551,9.6
0.545,9.6
0.54,9.6
0.535,9.6
0.529,9.7
0.524,9.8
0.519,9.9
0.513,10.1
0.508,10.2
0.503,10.4
0.497,10.5
0.492,10.6
0.487,10.8
0.481,10.9
0.476,11.2
0.471,11.4
0.465,11.7
0.46,12.1
0.455,12.4
0.449,12.8
0.444,13.2
0.438,13.6
0.433,14
0.428,14.5
0.422,14.9
0.417,15.5
0.412,16
0.406,16.6
0.401,17.2
0.396,17.8
0.39,18.6
0.385,19.3
0.38,20.1
0.374,20.9
0.369,21.8
0.364,22.6
0.358,23.5
0.353,24.4
0.348,25.5
0.342,26.6
0.337,27.7
0.332,28.8
0.326,30
0.321,31.3
0.316,32.7
0.31,34.1
0.305,35.7
0.299,37.1
0.294,38.7
0.289,40.3
0.283,42.1
0.278,43.9
0.273,45.8
0.267,47.7
0.262,49.7
0.257,51.7
0.251,53.7
0.246,55.7
0.241,57.6
0.235,59.4
0.23,61.5
0.225,63.5
0.219,65.6
0.214,67.8
0.209,70
0.203,72.2
0.198,74.5
0.193,76.6
0.187,78.8
0.182,80.8
0.176,82.7
0.171,84.5
0.166,86.5
0.16,88.1
0.155,90
0.15,91.2
0.144,92.5
0.139,93.6
0.134,95.8
0.128,96
0.123,98.3
0.118,96.9
0.112,98.8
0.107,97.8
0.102,97.3
0.096,96.4
0.091,98.8
0.086,97.7
0.08,99.5
0.075,98.9
0.07,99.9
0.064,98.7
0.059,100
0.053,100
0.048,100
0.043,100
0.037,100
0.032,100
0.027,100
0.021,100
0.016,100
0.011,100
0.005,100
0,100
-0.005,100
-0.011,100
-0.016,100
-0.021,100
-0.027,100
-0.032,100
-0.037,100
-0.043,100
-0.048,99.8
-0.053,99.8
-0.059,100
-0.064,100
-0.07,100
-0.075,100
-0.08,100
-0.086,100
-0.091,100
-0.096,100
-0.102,99.5
-0.107,100
-0.112,99.9
-0.118,100
-0.123,100
-0.128,99.8
-0.134,99.7
-0.139,99.3
-0.144,99.7
-0.15,99.1
-0.155,97.6
-0.16,96.5
-0.166,95
-0.171,93.2
-0.176,91.5
-0.182,89.4
-0.187,87.4
-0.193,85.3
-0.198,83.1
-0.203,80.8
-0.209,78.6
-0.214,76.2
-0.219,74
-0.225,71.7
-0.23,69.5
-0.235,67.3
-0.241,65.1
-0.246,63.1
-0.251,61.1
-0.257,59.1
-0.262,57.1
-0.267,55.2
-0.273,53.4
-0.278,51.6
-0.283,49.8
-0.289,48.1
-0.294,46.5
-0.299,44.9
-0.305,43.4
-0.31,41.8
-0.316,40.3
-0.321,38.8
-0.326,37.3
-0.332,36.1
-0.337,34.8
-0.342,33.6
-0.348,32.4
-0.353,31.1
-0.358,29.9
-0.364,28.9
-0.369,27.8
-0.374,26.9
-0.38,26.1
-0.385,25.3
-0.39,24.5
-0.396,23.7
-0.401,22.9
-0.406,22.2
-0.412,21.5
-0.417,20.8
-0.422,20.2
-0.428,19.7
-0.433,19.1
-0.438,18.5
-0.444,17.9
-0.449,17.4
-0.455,16.9
-0.46,16.4
-0.465,16
-0.471,15.6
-0.476,15.2
-0.481,14.8
-0.487,14.4
-0.492,14
-0.497,13.7
-0.503,13.3
-0.508,13
-0.513,12.8
-0.519,12.5
-0.524,12.1
-0.529,11.9
-0.535,11.6
-0.54,11.4
-0.545,11.2
-0.551,11
-0.556,10.8
-0.561,10.6
-0.567,10.4
-0.572,10.1
-0.578,9.9
-0.583,9.7
-0.588,9.6
-0.594,9.6
-0.599,9.6
-0.604,9.6
-0.61,9.6
-0.615,9.6
-0.62,9.5
-0.626,9.3
-0.631,9.3
-0.636,9.2
-0.642,9.2
-0.647,9.2
-0.652,9.2
-0.658,9.1
-0.663,9.1
-0.668,9.1
-0.674,9.1
-0.679,9.1
-0.684,9.1
-0.69,9.1
-0.695,9.2
-0.701,9.2
-0.706,9.3
-0.711,9.6
-0.717,9.9
-0.722,10.1
-0.727,10.4
-0.733,10.6
-0.738,10.9
-0.743,11.3
-0.749,11.7
-0.754,12.1
-0.759,12.5
-0.765,13
-0.77,13.8
-0.775,14.6
-0.781,15.4
-0.786,16.5
-0.791,17.7
-0.797,19.2
-0.802,20.9
-0.807,22.6
-0.813,24.7
-0.818,27.1
-0.823,29.9
-0.829,33.3
-0.834,37.2
-0.84,42
-0.845,47.6
-0.85,53.8
-0.856,60.1
-0.861,66
-0.866,70.6
-0.872,73.7
-0.877,75
-0.882,74.9
-0.888,73.8
-0.893,72
-0.898,69.7
-0.904,67.3
-0.909,64.8
-0.914,62.5
-0.92,60.2
-0.925,57.8
-0.93,55.4
-0.936,53
-0.941,50.7
-0.946,48.4
-0.952,46.3
-0.957,44.2
-0.962,42.2
-0.968,40.5
-0.973,38.9
-0.979,37.3
-0.984,35.8
-0.989,34.3
-0.995,32.9
-1,31.5
-1.005,30.2
-1.011,29
-1.016,27.8
-1.021,26.6
-1.027,25.6
-1.032,24.7
-1.037,23.7
-1.043,22.9
-1.048,22.1
-1.053,21.2
-1.059,20.4
-1.064,19.2
-1.069,18.3
-1.075,17.7
-1.08,17.3
-1.085,16.9
-1.091,16.4
-1.096,16
-1.101,15.6
-1.107,14.8
-1.112,14
-1.118,13.4
-1.123,12.6
-1.128,12.1
-1.134,11.6
-1.139,11.3
-1.144,10.9
-1.15,10.8
-1.155,10.7
-1.16,10.7
-1.166,10.8
-1.171,11.2
-1.176,11.7
-1.182,12.5
-1.187,13.5
-1.192,14.7
-1.198,16
-1.203,17.7
-1.208,19.9
-1.214,22.7
-1.219,26.3
-1.224,30.6
-1.23,35.6
-1.235,40.1
-1.24,43.5
-1.246,45.6
-1.251,46.3
-1.256,46
-1.262,45.3
-1.267,44.5
-1.273,43.7
-1.278,43
-1.283,42.1
-1.289,40.6
-1.294,39
-1.299,37.5
-1.305,36
-1.31,34.7
-1.315,33.5
-1.321,32.3
-1.326,31.2
-1.331,30.2
-1.337,29.4
-1.342,28.6
-1.347,27.8
-1.353,26.9
-1.358,25.8
-1.363,24.9
-1.369,24.1
-1.374,23.2
-1.379,22.4
-1.385,21.7
-1.39,20.9
-1.395,20.4
-1.401,19.7
-1.406,19.1
-1.411,18.4
-1.417,17.8
-1.422,17.2
-1.428,16.4
-1.433,16
-1.438,15.2
-1.444,14.4
-1.449,14
-1.454,13.6
-1.46,13.6
-1.465,13.6
-1.47,13.6
-1.476,13.6
-1.481,13.9
-1.486,14.3
-1.492,14.9
-1.497,15.8
-1.502,17.4
-1.508,19.7
-1.513,22.6
-1.518,25.5
-1.524,27.9
-1.529,29.9
-1.534,31.2
-1.54,32
-1.545,32.4
-1.55,32.2
-1.556,31.8
-1.561,31.3
-1.566,30.7
-1.572,30.1
-1.577,29.3
-1.582,28.5
-1.588,27.7
-1.593,26.8
-1.599,26
-1.604,25.2
-1.609,24.4
-1.615,23.6
-1.62,22.9
-1.625,22.3
-1.631,21.7
-1.636,21.1
-1.641,20.5
-1.647,19.9
-1.652,19.4
-1.657,18.8
-1.663,18.3
-1.668,17.9
-1.673,17.5
-1.679,17.1
-1.684,16.4
-1.689,16
-1.695,15.6
-1.7,15.2
-1.705,14.8
-1.711,14.5
-1.716,14.5
-1.721,14.5
-1.727,14.7
-1.732,14.9
-1.737,15.3
-1.743,16
-1.748,17.2
-1.753,18.6
-1.759,20
-1.764,21.1
-1.769,22.2
-1.775,23
-1.78,23.8
-1.786,24.2
-1.791,24.2
-1.796,24
-1.802,23.7
-1.807,23.4
-1.812,23.4
-1.818,23.3
-1.823,22.9
-1.828,22.5
-1.834,22
-1.839,21.3
-1.844,20.5
-1.85,19.8
-1.855,19.2
-1.86,18.6
-1.866,18.1
-1.871,17.6
-1.876,17.2
-1.882,16.8
-1.887,16.4
-1.892,16
-1.898,15.6
-1.903,15.2
-1.908,14.8
-1.914,14.5
-1.919,14.2
-1.924,14
-1.93,14
-1.935,14
-1.94,14.1
-1.946,14.2
-1.951,14.5
-1.956,15
-1.962,15.8
-1.967,16.4
-1.972,17.1
-1.978,17.7
-1.983,18.4
-1.989,18.8
-1.994,19
-1.999,19
-2.005,19.1
-2.01,19.1
-2.015,19.1
-2.021,18.9
-2.026,18.8
-2.031,18.4
-2.037,18
-2.042,17.6
-2.047,17.4
-2.053,16.9
-2.058,16.4
-2.063,16
-2.069,15.5
-2.074,15.2
-2.079,14.8
-2.085,14.4
-2.09,14
-2.095,13.6
-2.101,13.2
-2.106,12.6
-2.111,12.5
-2.117,12.2
-2.122,12.4
-2.127,12.5
-2.133,12.5
-2.138,12.5
-2.143,12.8
-2.149,13.2
-2.154,13.5
-2.159,13.9
-2.165,14.3
-2.17,14.7
-2.175,14.9
-2.181,15
-2.186,15
-2.191,15
-2.197,15
-2.202,15
-2.207,15
-2.213,15
-2.218,14.9
-2.223,14.7
-2.229,14.5
-2.234,14.3
-2.24,14.1
-2.245,14
-2.25,13.9
-2.256,13.6
-2.261,13.3
-2.266,12.8
-2.272,12.4
-2.277,12
-2.282,11.8
-2.288,11.7
-2.293,11.6
-2.298,11.6
-2.304,11.6
-2.309,11.6
-2.314,11.6
-2.32,11.6
-2.325,11.6
-2.33,11.6
-2.336,11.6
-2.341,11.8
-2.346,11.8
-2.352,11.9
-2.357,11.9
-2.362,12
-2.368,12.2
-2.373,12.4
-2.378,12.4
-2.384,12.4
-2.389,12.4
-2.394,12.4
-2.4,12.4
-2.405,12.3
-2.41,12.3
-2.416,12.2
-2.421,12
-2.426,11.8
-2.432,11.6
-2.437,11.6
-2.442,11.6
-2.448,11.2
-2.453,11
-2.458,10.8
-2.464,10.8
-2.469,10.8
-2.474,10.8
-2.48,10.8
-2.485,10.8
-2.49,10.7
-2.496,10.7
-2.501,10.7
-2.506,10.7
-2.512,10.6
-2.517,10.5
-2.522,10.4
-2.528,10.4
-2.533,10.4
-2.538,10.4
-2.544,10.4
-2.549,10.4
-2.554,10.4
-2.56,10.4
-2.565,10.4
-2.57,10.4
-2.576,10.4
-2.581,10.4
-2.586,10.4
-2.592,10.3
-2.597,10.1
-2.602,9.9
-2.608,9.7
-2.613,9.7
-2.619,9.7
-2.624,9.8
-2.629,9.9
-2.635,9.9
-2.64,9.7
-2.645,9.6
-2.651,9.6
-2.656,9.4
-2.661,9.2
-2.667,9.1
-2.672,8.8
-2.677,8.8
-2.683,8.8
-2.688,8.8
-2.693,8.8
-2.699,8.8
-2.704,8.8
-2.709,8.8
-2.715,8.8
-2.72,8.8
-2.725,8.8
-2.731,8.8
-2.736,9.2
-2.741,8.9
-2.747,8.5
-2.752,8.2
-2.757,8.2
-2.763,8.2
-2.768,8.5
-2.773,8.7
-2.779,8.7
-2.784,8.7
-2.789,8.7
-2.795,8.7
-2.8,8.4
-2.805,8.1
-2.811,7.8
-2.816,7.6
-2.821,7.2
-2.827,7.2
-2.832,7.2
-2.837,7.2
-2.843,7.2
-2.848,7.2
-2.853,7.5
-2.859,7.6
-2.864,7.9
-2.869,8
-2.875,8
-2.88,8
-2.885,8
-2.891,8
-2.896,7.9
-2.901,7.9
-2.907,7.9
-2.912,7.9
-2.917,7.9
-2.923,7.9
-2.928,7.7
-2.933,7.6
-2.939,7.4
-2.944,7.1
-2.949,6.8
-2.955,6.5
-2.96,6.4
-2.965,6.4
-2.971,6.4
-2.976,6.4
-2.981,6.4
-2.987,6.5
-2.992,6.8
-2.997,6.9
-3.003,7
-3.008,7.1
-3.013,7.1
-3.019,7.1
-3.024,7
-3.029,7
-3.035,7.1
-3.04,7.1
-3.045,7.2
-3.051,7.2
-3.056,7.2
-3.061,7.2
-3.067,6.8
-3.072,6.4
-3.077,6.2
-3.083,5.8
-3.088,5.5
-3.093,5.3
-3.099,5.2
-3.104,5.2
-3.109,5.2
-3.115,5.2
-3.12,5.5
-3.125,5.8
-3.131,6
-3.136,6
-3.141,6
-3.147,6
-3.152,6
-3.157,6
-3.163,6
-3.168,6
-3.173,6.2
-3.179,6.3
-3.184,6.3
-3.189,6.3
-3.195,6
-3.2,5.6
-3.205,5.2
-3.211,4.9
-3.216,4.8
-3.221,4.6
-3.227,4.5
-3.232,4.5
-3.237,4.5
-3.243,4.7
-3.248,4.8
-3.253,5
-3.259,5.2
-3.264,5.2
-3.269,5.2
-3.275,5.3
-3.28,5.5
-3.285,5.6
-3.291,5.6
-3.296,5.7
-3.301,5.7
-3.306,5.6
-3.312,5.6
-3.317,5.3
-3.322,5.1
-3.328,4.8
-3.333,4.4
-3.338,4.4
-3.344,4.1
-3.349,4.1
-3.354,4.1
-3.36,4.1
-3.365,4.1
-3.37,4.4
-3.376,4.4
-3.381,4.6
-3.386,4.8
-3.392,4.8
-3.397,5
-3.402,5.2
-3.408,5.2
-3.413,5.2
-3.418,5.2
-3.424,5.2
-3.429,5.2
-3.434,4.8
-3.44,4.4
-3.445,4.2
-3.45,4
-3.456,3.7
-3.461,3.6
-3.466,3.5
-3.472,3.5
-3.477,3.5
-3.482,3.6
-3.488,3.6
-3.493,3.6
-3.498,4
-3.504,4
-3.509,4.3
-3.514,4.4
-3.52,4.4
-3.525,4.4
-3.53,4.4
-3.536,4.4
-3.541,4.4
-3.546,4.4
-3.552,4
-3.557,3.7
-3.562,3.4
-3.568,3.2
-3.573,3.2
-3.578,3.2
-3.584,3.2
-3.589,3.2
-3.594,3.2
-3.6,3.2
-3.605,3.2
-3.61,3.4
-3.616,3.6
-3.621,3.8
-3.626,4
-3.632,4
-3.637,4
-3.642,4
-3.647,4
-3.653,4
-3.658,3.9
-3.663,3.5
-3.669,3.2
-3.674,3.2
-3.679,3.2
-3.685,3.2
-3.69,3.2
-3.695,3.1
-3.701,3.1
-3.706,3.1
-3.711,3.1
-3.717,3.1
-3.722,3.2
-3.727,3.3
-3.733,3.5
-3.738,3.6
-3.743,3.6
-3.749,3.6
-3.754,3.6
-3.759,3.5
-3.765,3.2
-3.77,3.2
-3.775,3.1
-3.781,2.8
-3.786,2.8
-3.791,2.8
-3.797,2.8
-3.802,2.8
